,RouteID,BeginPoint,EndPoint,ValueDate,Comments,ValueNumeric,StateCode,BeginDate,ValueText,DataItem
501,41100640000EB,120.69,122.62,2022,New 2021,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
502,41100640000EB,122.71,122.9,2022,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
503,41100640000EB,122.9,123.0,2022,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
504,41100640000EB,123.0,123.18,2022,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
505,41100640000EB,123.63,124.47,2022,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
506,41100640000EB,126.65,127.58,2022,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
507,41100640000EB,132.0,132.53,2012,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
508,41100640000EB,132.84,137.48,2012,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
509,41100640000EB,137.48,138.01,2011,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
510,41200190000NB,0.0,2.17,2021,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
511,41200190000NB,17.18,17.95,2017,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
512,41200190000NB,18.31,18.41,2017,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
513,41200190000NB,18.64,19.33,2021,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
514,41200190000NB,19.8,21.61,2009,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
515,41200190000NB,16.669,16.925,2017,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
516,41200190014NB,0.0,2.0,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
517,41200190014NB,2.0,2.3,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
518,41200190014NB,2.3,2.7,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
519,41200190023EB,0.0,0.033,2019,New 2021,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
520,4130003000000,37.1,37.73,2010,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
521,4130003000000,35.98,36.18,2015,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
522,4130003000000,36.23,36.49,2011,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
523,4130016000000,14.42,14.72,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
524,4130016000000,14.72,15.08,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
525,4130016000000,15.65,15.81,2011,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
526,4130016000000,9.485,9.8,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
527,4130016000000,15.08,15.4,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
528,4130041000000,0.0,0.71,2000,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
529,4130041000000,1.85,1.9,2005,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
530,4130041000000,1.99,2.19,1997,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
531,4130054000000,2.48,4.86,2003,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
532,4130054000000,10.14,10.33,1999,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
533,4130061000000,2.604,3.29,2005,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
534,4130210000000,1.2,1.89,2020,New 2021,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
535,4130210000000,1.89,2.79,2020,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
536,4130307000000,4.55,5.59,2021,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
537,4130307000000,7.42,8.45,2020,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
538,4140001000000,3.4,4.14,1995,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
539,4140003180000,2.77,3.51,2018,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
540,4140004030000,0.0,0.47,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
541,4140006000000,0.0,0.14,2014,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
542,4140006000000,0.91,1.13,2014,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
543,4140006020000,1.57,1.69,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
544,4140006030000,0.53,1.48,2006,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
545,4140008000000,0.0,0.11,2021,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
546,4140008000000,0.19,0.75,2021,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
547,4140008010000,1.02,1.6,2013,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
548,4140008030000,0.0,0.65,2013,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
549,4140011000000,0.0,1.26,2015,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
550,4140016100000,0.53,0.9,2020,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
551,4140018000000,2.99,3.0,2018,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
552,4140018000000,3.0,3.51,2018,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
553,4140018000000,3.51,4.41,2018,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
554,4140019030000,0.387,0.5,2009,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
555,4140025000000,3.7,5.9,1981,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
556,4140041210000,0.0,1.63,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
557,4140048000000,0.0,1.9,2007,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
558,55200520000EB,0.0,1.4,2002,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
559,55200520000EB,4.78,7.65,2018,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
560,55200520000EB,7.65,8.34,2018,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
561,5530010000000,24.14,24.38,2021,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
562,5530016000000,1.73,3.33,2018,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
563,5530016000000,6.42,8.95,2009,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
564,5530016000000,10.99,11.4,2007,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
565,5530097000000,21.56,22.26,1996,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
566,5530097000000,22.83,23.2,1996,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
567,5530097000000,28.09,32.88,2019,same as 2020,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
568,1540011022800,2.75,3.57,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
569,1540009040000,1.47,2.19,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
570,3540023060000,0.0,0.76,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
571,3540008010000,0.0,0.1,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
572,3540007090000,0.0,0.32,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
573,1540066020000,0.0,3.27,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
574,0540007220000,0.0,0.25,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
575,0540007280000,0.0,0.21,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
576,0540007300000,0.0,0.23,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
577,0540007330000,0.0,0.26,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
578,3540007060000,0.0,0.52,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
579,3540004020000,0.0,0.34,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
580,0540027040000,1.85,1.89,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
581,0540027090000,0.0,0.42,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
582,0540027100000,0.0,0.24,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
583,0540027130000,0.0,0.24,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
584,0540027150000,0.0,0.39,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
585,0540027160000,0.0,0.25,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
586,0540027220000,0.0,0.1,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
587,0540027310000,0.0,0.33,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
588,0540027340000,0.0,0.35,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
589,0540027350000,0.0,0.15,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
590,0540027360000,0.0,0.12,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
591,0540027370000,0.0,0.11,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
592,0540027380000,0.0,0.21,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
593,0540027410000,0.0,0.44,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
594,0580921000000,0.0,0.37,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
595,0580944000000,0.0,0.21,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
596,0580970000000,0.0,0.51,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
597,0580971000000,0.0,0.48,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
598,2640086050000,0.0,0.2,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
599,2640086060000,0.0,0.15,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
600,2640086070000,0.0,0.41,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
601,2640086080000,0.0,0.11,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
602,2640086090000,0.0,0.6,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
603,2640086120000,0.0,0.16,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
604,2640086130000,0.0,0.03,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
605,2680901000000,0.0,0.18,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
606,2640088200000,0.0,0.28,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
607,2640088210000,0.0,0.35,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
608,5240007230000,0.0,0.92,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
609,4840018010000,0.0,1.31,2022,State Paver,,54,01/01/2022,,YEAR_LAST_IMPROVEMENT
