,Year_Record,State_Code,Route_ID,Begin_Point,End_Point,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments
536,01/01/2022,54,3174770001900,0.0,0.4,Alternative_Route_Name,0.4,,Turnpike,,
537,01/01/2022,54,2870507001900,0.0,0.66,Alternative_Route_Name,0.66,,College Avenue,,
538,01/01/2022,54,2030061000000,23.75,25.8,Alternative_Route_Name,2.05,,MacCorkle Ave SE,,
539,01/01/2022,54,5030152000000,40.4,43.98,Alternative_Route_Name,3.58,,5th St Rd,,
540,01/01/2022,54,2930972000000,0.0,1.48,Alternative_Route_Name,1.48,,New Creek Road,,
541,01/01/2022,54,2040039000000,7.15,8.83,Alternative_Route_Name,1.68,,Aarons Fk Rd,,
542,01/01/2022,54,19203400000NB,10.41,11.86,Alternative_Route_Name,1.45,,Harpers Ferry Road,,
543,01/01/2022,54,4040046000000,2.55,3.42,Alternative_Route_Name,0.87,,Poplar Fork Rd,,
544,01/01/2022,54,2040015000000,0.0,0.1,Alternative_Route_Name,0.1,,Middle Fork Drive,,
545,01/01/2022,54,0230045000000,17.53,18.23,Alternative_Route_Name,0.7,,E. Molar Avenue,,
546,01/01/2022,54,10200190000NB,0.0,1.02,Alternative_Route_Name,1.02,,Mountaineer Expressway,,
547,01/01/2022,54,2572520001900,1.88,2.0,Alternative_Route_Name,0.12,,Holbert Road,,
548,01/01/2022,54,13100640000EB,175.31,176.16,Alternative_Route_Name,0.85,,Eisenhower Interstate,,
549,01/01/2022,54,0630002000000,14.38,17.99,Alternative_Route_Name,3.61,,Ohio River Road,,
550,01/01/2022,54,0630002000000,0.1,0.21,Alternative_Route_Name,0.11,,3rd Avenue,,
551,01/01/2022,54,4170045001900,0.0,0.26,Alternative_Route_Name,0.26,,Vine Street,,
552,01/01/2022,54,2940028010000,1.19,2.14,Alternative_Route_Name,0.95,,Miller Road,,
553,01/01/2022,54,0673287001900,0.0,0.28,Alternative_Route_Name,0.28,,18th Street,,
554,01/01/2022,54,3540005000000,0.0,1.47,Alternative_Route_Name,1.47,,Table Rock Lane,,
555,01/01/2022,54,0630010000000,15.82,16.27,Alternative_Route_Name,0.45,,Hal Greer Boulevard,,
556,01/01/2022,54,0240045050000,0.55,1.25,Alternative_Route_Name,0.7,,Eagle School Road,,
557,01/01/2022,54,2540072020000,0.0,0.5,Alternative_Route_Name,0.5,,Five Forks Road,,
558,01/01/2022,54,46201190000NB,8.59,9.32,Alternative_Route_Name,0.73,,East Main Street,,
559,01/01/2022,54,3130007000000,13.21,13.45,Alternative_Route_Name,0.24,,Mason Dixon Highway,,
560,01/01/2022,54,4140006020000,1.57,1.69,Alternative_Route_Name,0.12,,Cranberry Drive,,
561,01/01/2022,54,1740025120000,0.27,0.64,Alternative_Route_Name,0.37,,RCB Road,,
562,01/01/2022,54,3140069060000,0.0,0.32,Alternative_Route_Name,0.32,,US 48 Access Road,,
563,01/01/2022,54,09200500000EB,9.75,11.01,Alternative_Route_Name,1.26,,Morgans Run,,
564,01/01/2022,54,3140019220000,0.12,0.68,Alternative_Route_Name,0.56,,University Avenue and College Avenue,,
565,01/01/2022,54,2572529001900,0.0,0.15,Alternative_Route_Name,0.15,,Pup Run,,
566,01/01/2022,54,1040005000000,0.06,0.62,Alternative_Route_Name,0.56,,Lansing Edmond Road,,
567,01/01/2022,54,1230093000000,3.77,4.05,Alternative_Route_Name,0.28,,Mt. Storm Lake Road,,
568,01/01/2022,54,5440047040000,0.0,0.23,Alternative_Route_Name,0.23,,Dutch Ridge Road,,
569,01/01/2022,54,5040012000000,3.176,4.65,Alternative_Route_Name,1.474,,Lynn Creek Road,,
570,01/01/2022,54,22201190000NB,3.37,5.4,Alternative_Route_Name,2.03,,Corridor G,,
571,01/01/2022,54,30200520000EB,20.78,20.91,Alternative_Route_Name,0.13,,4th Ave,,
572,01/01/2022,54,3578261001900,0.0,0.39,Alternative_Route_Name,0.39,,Lounez Ave,,
573,01/01/2022,54,0240011190000,0.0,0.31,Alternative_Route_Name,0.31,,Athletic Street,,
574,01/01/2022,54,3130007000000,38.29,38.65,Alternative_Route_Name,0.36,,Earl Core Road,,
575,01/01/2022,54,2330073000000,0.31,2.15,Alternative_Route_Name,1.84,,WV POW-MIA Highway,,
576,01/01/2022,54,5430095000000,6.12,6.29,Alternative_Route_Name,0.17,,Camden Avenue,,
577,01/01/2022,54,0630101000000,0.16,0.36,Alternative_Route_Name,0.2,,8th Avenue,,
578,01/01/2022,54,5040003000000,3.94,4.06,Alternative_Route_Name,0.12,,Main St,,
579,01/01/2022,54,1030016000000,15.75,16.89,Alternative_Route_Name,1.14,,Beckwith Road,,
580,01/01/2022,54,2030062000000,0.87,1.66,Alternative_Route_Name,0.79,,Washington St W,,
581,01/01/2022,54,3140057000000,1.21,1.33,Alternative_Route_Name,0.12,,Collins Ferry Road,,
582,01/01/2022,54,28100770016SB,8.98,27.26,Alternative_Route_Name,18.28,,Raleigh County Line to MM 9,,
583,01/01/2022,54,3140059000000,0.33,0.85,Alternative_Route_Name,0.52,,East Van Voorhis Road,,
584,01/01/2022,54,1230093000000,2.36,2.98,Alternative_Route_Name,0.62,,Mt. Storm Lake Road,,
585,01/01/2022,54,13200600000EB,35.19,37.65,Alternative_Route_Name,2.46,,Midland Trail,,
586,01/01/2022,54,2040006010000,0.46,1.89,Alternative_Route_Name,1.43,,Dry Ridge Rd,,
587,01/01/2022,54,3140055000000,0.0,0.45,Alternative_Route_Name,0.45,,Star City Road,,
588,01/01/2022,54,0340005000000,5.42,6.96,Alternative_Route_Name,1.54,,Prenter Road,,
589,01/01/2022,54,18100770000NB,145.99,150.45,Alternative_Route_Name,4.46,,Turnpike,,
590,01/01/2022,54,2776504001900,0.0,0.14,Alternative_Route_Name,0.14,,27th Street,,
591,01/01/2022,54,13202190000NB,14.154,14.34,Alternative_Route_Name,0.186,,North Jefferson,,
592,01/01/2022,54,1740024020000,1.09,1.86,Alternative_Route_Name,0.77,,Murphy Run,,
593,01/01/2022,54,4674200001900,0.0,1.05,Alternative_Route_Name,1.05,,Maple Avenue,,
594,01/01/2022,54,4040031000000,0.0,0.3,Alternative_Route_Name,0.3,,Silver St.,,
595,01/01/2022,54,1540011000000,0.0,2.31,Alternative_Route_Name,2.31,,Kings Creek Rd,,
596,01/01/2022,54,54100770000NB,172.29,173.21,Alternative_Route_Name,0.92,,Turnpike,,
597,01/01/2022,54,5040003010000,0.09,0.65,Alternative_Route_Name,0.56,,Airport Rd,,
598,01/01/2022,54,3140055070000,0.0,0.26,Alternative_Route_Name,0.26,,Chipps Hollow Rd,,
599,01/01/2022,54,2040006060000,2.24,3.11,Alternative_Route_Name,0.87,,Ferrell Rd,,
600,01/01/2022,54,28200520018EB,0.0,0.02,Alternative_Route_Name,0.02,,Cumberland Rd. US 52,,
601,01/01/2022,54,4040012000000,4.71,8.19,Alternative_Route_Name,3.48,,Steel Ridge Rd,,
602,01/01/2022,54,31201190000NB,16.82,17.35,Alternative_Route_Name,0.53,,Easton Hill,,
603,01/01/2022,54,5440030000000,0.0,0.98,Alternative_Route_Name,0.98,,Blennerhasset Road,,
604,01/01/2022,54,2774501001900,0.0,0.15,Alternative_Route_Name,0.15,,Adams Street,,
605,01/01/2022,54,1740031000000,0.5,1.45,Alternative_Route_Name,0.95,,Jarvisville Road,,
606,01/01/2022,54,3578259001900,0.0,0.12,Alternative_Route_Name,0.12,,Kruger Street,,
607,01/01/2022,54,2071058001900,0.09,1.81,Alternative_Route_Name,1.72,,S. Park Rd.,,
608,01/01/2022,54,06200600000EB,8.82,9.5,Alternative_Route_Name,0.68,,Midland Trail,,
609,01/01/2022,54,1230028000000,8.23,12.58,Alternative_Route_Name,4.35,,North Fork Highway,,
610,01/01/2022,54,2870502001900,1.6,1.78,Alternative_Route_Name,0.18,,Hardy Street,,
611,01/01/2022,54,31201190000NB,14.85,15.15,Alternative_Route_Name,0.3,,Willey Street,,
612,01/01/2022,54,5440012000000,0.0,0.33,Alternative_Route_Name,0.33,,46th Street,,
613,01/01/2022,54,03201190000NB,9.44,11.49,Alternative_Route_Name,2.05,,Corridor G,,
614,01/01/2022,54,1740012000000,0.14,0.9,Alternative_Route_Name,0.76,,Kilarm Road,,
615,01/01/2022,54,5475767001900,1.25,1.46,Alternative_Route_Name,0.21,,Dudley Avenue,,
616,01/01/2022,54,20100790000NB,0.81,1.95,Alternative_Route_Name,1.14,,Jennings Randolph Highway,,
617,01/01/2022,54,10200190000NB,6.66,8.23,Alternative_Route_Name,1.57,,Mountaineer Expressway,,
618,01/01/2022,54,3140081000000,7.25,8.03,Alternative_Route_Name,0.78,,Kingwood Pike,,
619,01/01/2022,54,1840021000000,0.0,0.36,Alternative_Route_Name,0.36,,Charleston Road,,
620,01/01/2022,54,54100770000NB,176.76,177.928,Alternative_Route_Name,1.168,,Turnpike,,
621,01/01/2022,54,1040018230000,0.0,0.44,Alternative_Route_Name,0.44,,Summerlee Avenue,,
622,01/01/2022,54,2330010000000,20.39,22.05,Alternative_Route_Name,1.66,,Logan Blvd,,
623,01/01/2022,54,54100770000NB,176.46,176.76,Alternative_Route_Name,0.3,,Turnpike,,
624,01/01/2022,54,1940340180000,0.64,1.24,Alternative_Route_Name,0.6,,Augustine Avenue,,
625,01/01/2022,54,5475780001900,0.0,0.12,Alternative_Route_Name,0.12,,3rd Street,,
626,01/01/2022,54,3140061040000,0.45,0.91,Alternative_Route_Name,0.46,,Clyde Newton Road,,
627,01/01/2022,54,4130307000000,7.42,8.45,Alternative_Route_Name,1.03,,Grandview Road,,
628,01/01/2022,54,5430014000000,12.45,12.71,Alternative_Route_Name,0.26,,Division Street,,
629,01/01/2022,54,39202190000NB,3.01,3.31,Alternative_Route_Name,0.3,,Garrett Highway,,
630,01/01/2022,54,2540073730000,2.673,3.34,Alternative_Route_Name,0.667,,Middletown Road,,
631,01/01/2022,54,17100790000NB,114.9,115.33,Alternative_Route_Name,0.43,,Quiet Dell,,
632,01/01/2022,54,5230002000000,7.29,7.84,Alternative_Route_Name,0.55,,3rd Street,,
633,01/01/2022,54,0673317001900,0.0,0.24,Alternative_Route_Name,0.24,,Edison Ave.,,
634,01/01/2022,54,5040003010000,0.65,0.68,Alternative_Route_Name,0.03,,Airport Road,,
635,01/01/2022,54,2040012000000,0.0,2.55,Alternative_Route_Name,2.55,,Smith Creek Rd.,,
636,01/01/2022,54,1740023090000,7.77,8.94,Alternative_Route_Name,1.17,,Philippi Pike,,
637,01/01/2022,54,20100770016NB,67.21,82.62,Alternative_Route_Name,15.41,,Fayette County Line to Chelyan Toll Plaza C,,
638,01/01/2022,54,2140013000000,0.0,0.4,Alternative_Route_Name,0.4,,Berlin Road,,
639,01/01/2022,54,2040114010000,0.0,1.07,Alternative_Route_Name,1.07,,Airport Road,,
640,01/01/2022,54,2340110580000,0.0,0.44,Alternative_Route_Name,0.44,,Stratton Street,,
641,01/01/2022,54,10200190000NB,6.16,6.66,Alternative_Route_Name,0.5,,Mountaineer Expressway,,
642,01/01/2022,54,18100770000NB,156.01,156.99,Alternative_Route_Name,0.98,,Turnpike,,
643,01/01/2022,54,2030622000000,13.94,16.86,Alternative_Route_Name,2.92,,Sissonville Dr.,,
644,01/01/2022,54,03201190000NB,0.0,2.93,Alternative_Route_Name,2.93,,Corridor G,,
645,01/01/2022,54,54100770000NB,158.69,160.38,Alternative_Route_Name,1.69,,Turnpike,,
646,01/01/2022,54,35202500010SB,0.0,0.64,Alternative_Route_Name,0.64,,26th Street Exit,,
647,01/01/2022,54,4130054000000,2.48,4.86,Alternative_Route_Name,2.38,,Lester Highway,,
648,01/01/2022,54,2540073730000,2.11,2.33,Alternative_Route_Name,0.22,,Middletown Road,,
649,01/01/2022,54,3140069050000,1.77,2.02,Alternative_Route_Name,0.25,,Quarry Run,,
650,01/01/2022,54,3540018020000,0.0,0.23,Alternative_Route_Name,0.23,,27th St,,
651,01/01/2022,54,2572520001900,1.04,1.81,Alternative_Route_Name,0.77,,Holbert Road,,
652,01/01/2022,54,54100770000NB,156.99,158.69,Alternative_Route_Name,1.7,,Turnpike,,
653,01/01/2022,54,2840016000000,2.5,2.614,Alternative_Route_Name,0.114,,Brickyard Road,,
654,01/01/2022,54,3140007210000,0.0,1.11,Alternative_Route_Name,1.11,,Pleasant Hill Road,,
655,01/01/2022,54,5440021020000,0.0,0.39,Alternative_Route_Name,0.39,,River Road,,
656,01/01/2022,54,17200500000EB,18.85,19.21,Alternative_Route_Name,0.36,,Clarksburg Expressway,,
657,01/01/2022,54,5440034000000,1.45,1.76,Alternative_Route_Name,0.31,,Lake Washington Road,,
658,01/01/2022,54,03201190000NB,16.97,17.83,Alternative_Route_Name,0.86,,Corridor G,,
659,01/01/2022,54,2840016010000,0.59,0.74,Alternative_Route_Name,0.15,,Low Gap Road,,
660,01/01/2022,54,5430014000000,12.38,12.45,Alternative_Route_Name,0.07,,Division Street,,
661,01/01/2022,54,3140064030000,0.0,0.29,Alternative_Route_Name,0.29,,Diamond Avenue,,
662,01/01/2022,54,0640060700000,0.0,0.18,Alternative_Route_Name,0.18,,Memorial Blvd,,
663,01/01/2022,54,0940003000000,4.14,5.77,Alternative_Route_Name,1.63,,Big Flint,,
664,01/01/2022,54,2230003000000,5.71,6.1,Alternative_Route_Name,0.39,,Court St,,
665,01/01/2022,54,0630152000000,0.76,0.99,Alternative_Route_Name,0.23,,5th Street,,
666,01/01/2022,54,13202190000NB,8.59,9.06,Alternative_Route_Name,0.47,,Seneca Trail,,
667,01/01/2022,54,2940028010000,0.0,0.1,Alternative_Route_Name,0.1,,Miller Road,,
668,01/01/2022,54,3130100000000,0.97,1.34,Alternative_Route_Name,0.37,,Dunkard Avenue,,
669,01/01/2022,54,20100790000NB,9.97,10.64,Alternative_Route_Name,0.67,,Jennings Randolph Highway,,
670,01/01/2022,54,20200600000EB,28.43,29.18,Alternative_Route_Name,0.75,,Kanawha Blvd. E,,
671,01/01/2022,54,5430095000000,4.2,6.12,Alternative_Route_Name,1.92,,Camden Avenue,,
672,01/01/2022,54,5040060070000,0.24,0.87,Alternative_Route_Name,0.63,,Barger Hill Rd,,
673,01/01/2022,54,2530310000000,8.35,8.45,Alternative_Route_Name,0.1,,East Grafton Road,,
674,01/01/2022,54,0230009000000,7.584,9.95,Alternative_Route_Name,2.366,,Hedgesville Road,,
675,01/01/2022,54,0673272001900,1.08,1.44,Alternative_Route_Name,0.36,,Harvey Road,,
676,01/01/2022,54,0230009000000,15.79,16.09,Alternative_Route_Name,0.3,,Martinsburg,,
677,01/01/2022,54,23201190000NB,2.2,2.54,Alternative_Route_Name,0.34,,Corridor G,,
678,01/01/2022,54,20201190000NB,16.28,17.16,Alternative_Route_Name,0.88,,Corridor G,,
679,01/01/2022,54,0630527000000,0.89,0.98,Alternative_Route_Name,0.09,,8th Street,,
680,01/01/2022,54,3130705000000,1.23,1.64,Alternative_Route_Name,0.41,,Chestnut Ridge Road,,
681,01/01/2022,54,2572506001900,0.62,0.72,Alternative_Route_Name,0.1,,Brush Run,,
682,01/01/2022,54,41100770016SB,30.12,52.58,Alternative_Route_Name,22.46,,Fayette County Line to Ghent Toll Plaza A,,
683,01/01/2022,54,46200500000EB,12.99,13.65,Alternative_Route_Name,0.66,,Thorton Pike,,
684,01/01/2022,54,1540011020000,0.0,0.57,Alternative_Route_Name,0.57,,Hudson Hill Road,,
685,01/01/2022,54,2675256001900,0.42,0.59,Alternative_Route_Name,0.17,,Oak Ave,,
686,01/01/2022,54,1540011000000,4.91,5.16,Alternative_Route_Name,0.25,,Kings Creek Rd,,
687,01/01/2022,54,54100770000NB,180.18,181.67,Alternative_Route_Name,1.49,,Turnpike,,
688,01/01/2022,54,2040006150000,0.12,0.17,Alternative_Route_Name,0.05,,3rd St,,
689,01/01/2022,54,5040007000000,19.35,19.76,Alternative_Route_Name,0.41,,Spring Valley Dr,,
690,01/01/2022,54,14200500000EB,15.88,16.97,Alternative_Route_Name,1.09,,Augusta Three Lane,,
691,01/01/2022,54,3130007000000,36.55,38.29,Alternative_Route_Name,1.74,,Earl L Core Road,,
692,01/01/2022,54,17200500000EB,18.45,18.52,Alternative_Route_Name,0.07,,Bridgeport Hill Road,,
693,01/01/2022,54,20100790000NB,16.04,19.22,Alternative_Route_Name,3.18,,Jennings Randolph Highway,,
694,01/01/2022,54,4940012000000,2.57,4.26,Alternative_Route_Name,1.69,,Buckhannon Mtn Rd,,
695,01/01/2022,54,13202190000NB,11.06,11.26,Alternative_Route_Name,0.2,,Seneca Trail,,
696,01/01/2022,54,1740025000000,12.11,12.26,Alternative_Route_Name,0.15,,Lost Creek Road,,
697,01/01/2022,54,1540011000000,5.59,5.61,Alternative_Route_Name,0.02,,Kings Creek Road,,
698,01/01/2022,54,4140006030000,0.53,1.48,Alternative_Route_Name,0.95,,Pikeview Drive,,
699,01/01/2022,54,41200190014NB,0.0,2.7,Alternative_Route_Name,2.7,,US 19 Bypass,,
700,01/01/2022,54,2040006060000,1.16,2.24,Alternative_Route_Name,1.08,,Ferrell Rd,,
701,01/01/2022,54,42202190000NB,36.33,37.87,Alternative_Route_Name,1.54,,Staunton & Parkersburg Pike,,
702,01/01/2022,54,5440021010000,0.01,0.53,Alternative_Route_Name,0.52,,Dry Run Road,,
703,01/01/2022,54,3130007000000,22.54,24.0,Alternative_Route_Name,1.46,,Mason Dixon Highway,,
704,01/01/2022,54,3130100000000,2.54,2.9,Alternative_Route_Name,0.36,,Lazelle Union Road,,
705,01/01/2022,54,20100790000NB,7.19,7.476,Alternative_Route_Name,0.286,,Jennings Randolph Highway,,
706,01/01/2022,54,2870507001900,0.66,1.54,Alternative_Route_Name,0.88,,College Avenue,,
707,01/01/2022,54,1540011000000,2.31,2.9,Alternative_Route_Name,0.59,,Kings Creek Rd,,
708,01/01/2022,54,0340006000000,2.99,5.53,Alternative_Route_Name,2.54,,Camp Creek Rd,,
709,01/01/2022,54,1940003000000,2.02,2.36,Alternative_Route_Name,0.34,,Paynes Ford Road,,
710,01/01/2022,54,4140008010000,1.02,1.6,Alternative_Route_Name,0.58,,Midway Drive,,
711,01/01/2022,54,1940009020000,0.2,0.35,Alternative_Route_Name,0.15,,Cranes Lane,,
712,01/01/2022,54,09200500000EB,8.8,9.75,Alternative_Route_Name,0.95,,Morgans Run,,
713,01/01/2022,54,3540018010000,0.0,0.06,Alternative_Route_Name,0.06,,Chapline St,,
714,01/01/2022,54,2930972000000,1.48,2.19,Alternative_Route_Name,0.71,,New Creek Road,,
715,01/01/2022,54,3140060000000,0.0,0.85,Alternative_Route_Name,0.85,,Bakers Ridge Road,,
716,01/01/2022,54,35200400000EB,3.44,3.91,Alternative_Route_Name,0.47,,National Rd,,
717,01/01/2022,54,09200500000EB,8.26,8.8,Alternative_Route_Name,0.54,,Morgans Run,,
718,01/01/2022,54,54100770000NB,160.38,161.66,Alternative_Route_Name,1.28,,Turnpike,,
719,01/01/2022,54,0230045000000,14.85,15.31,Alternative_Route_Name,0.46,,Apple Harvest Drive,,
720,01/01/2022,54,5275511001900,0.0,0.12,Alternative_Route_Name,0.12,,Crestview Terrace,,
721,01/01/2022,54,0530027000000,1.58,2.26,Alternative_Route_Name,0.68,,Washington Pike,,
722,01/01/2022,54,2930046000000,19.82,19.94,Alternative_Route_Name,0.12,,West Piedmont Street,,
723,01/01/2022,54,0630010000000,17.21,17.37,Alternative_Route_Name,0.16,,Hal Greer Boulevard,,
724,01/01/2022,54,0240009130000,0.4,1.92,Alternative_Route_Name,1.52,,Kelly Island Road,,
725,01/01/2022,54,41200190023EB,1.1,1.36,Alternative_Route_Name,0.26,,I-64 on ramp,,
726,01/01/2022,54,0673287001900,0.51,0.86,Alternative_Route_Name,0.35,,Hall Avenue,,
727,01/01/2022,54,20200600000EB,23.08,23.52,Alternative_Route_Name,0.44,,Kanawha Blvd. E,,
728,01/01/2022,54,17200500000EB,12.29,12.88,Alternative_Route_Name,0.59,,Davisson Run,,
729,01/01/2022,54,5275511001900,0.57,0.84,Alternative_Route_Name,0.27,,Paddock Green Drive,,
730,01/01/2022,54,5230002000000,4.21,4.442,Alternative_Route_Name,0.232,,Vine Street,,
731,01/01/2022,54,31201190000NB,20.0,20.47,Alternative_Route_Name,0.47,,Point Marion Road,,
732,01/01/2022,54,50200600000EB,4.04,4.39,Alternative_Route_Name,0.35,,Waverly Rd,,
733,01/01/2022,54,2040026000000,4.62,4.96,Alternative_Route_Name,0.34,,Walker Dr,,
734,01/01/2022,54,02200110000NB,5.24,6.05,Alternative_Route_Name,0.81,,Winchester Pike,,
735,01/01/2022,54,0230051000000,4.58,4.62,Alternative_Route_Name,0.04,,Gerrardstown Road,,
736,01/01/2022,54,0330003000000,8.17,11.14,Alternative_Route_Name,2.97,,Daniel Boone Parkway,,
737,01/01/2022,54,1640010000000,4.6,5.8,Alternative_Route_Name,1.2,,Rig Road,,
738,01/01/2022,54,4040025020000,0.28,0.38,Alternative_Route_Name,0.1,,40th Street,,
739,01/01/2022,54,06200600000EB,9.56,9.92,Alternative_Route_Name,0.36,,Midland Trail,,
740,01/01/2022,54,0240009050000,1.67,3.26,Alternative_Route_Name,1.59,,Cherry Run Road,,
741,01/01/2022,54,18100770000NB,150.45,153.79,Alternative_Route_Name,3.34,,Turnpike,,
742,01/01/2022,54,02200110000NB,24.71,24.97,Alternative_Route_Name,0.26,,Williamsport Pike,,
743,01/01/2022,54,2540250180000,0.08,0.85,Alternative_Route_Name,0.77,,Chesapeake Road,,
744,01/01/2022,54,1030016000000,23.4,23.74,Alternative_Route_Name,0.34,,The Coal Heritage Trl,,
745,01/01/2022,54,4130016000000,9.485,9.8,Alternative_Route_Name,0.315,,Tams Highway,,
746,01/01/2022,54,46202500000NB,16.38,16.52,Alternative_Route_Name,0.14,,Trap Springs Road,,
747,01/01/2022,54,08100790000NB,41.43,44.6,Alternative_Route_Name,3.17,,Jennings Randolph Highway,,
748,01/01/2022,54,4140048000000,0.0,1.9,Alternative_Route_Name,1.9,,Odd Road,,
749,01/01/2022,54,0140024000000,1.64,2.79,Alternative_Route_Name,1.15,,Chesnut Ridge Road,,
750,01/01/2022,54,2030622000000,2.72,3.79,Alternative_Route_Name,1.07,,Big Tyler Rd,,
751,01/01/2022,54,3140065000000,0.0,0.263,Alternative_Route_Name,0.263,,Stewartstown Road,,
752,01/01/2022,54,0230009000000,10.12,10.37,Alternative_Route_Name,0.25,,Grade Road,,
753,01/01/2022,54,3130100000000,1.34,1.64,Alternative_Route_Name,0.3,,Main Street,,
754,01/01/2022,54,1740707000000,0.0,0.57,Alternative_Route_Name,0.57,,Branch of Lick Run,,
755,01/01/2022,54,1840021000000,28.32,29.88,Alternative_Route_Name,1.56,,Parkersburg Road,,
756,01/01/2022,54,4130016000000,18.82,18.96,Alternative_Route_Name,0.14,,Robert C Byrd Dr,,
757,01/01/2022,54,41100770016SB,27.26,30.12,Alternative_Route_Name,2.86,,Ghent Toll Plaza A to Mercer County Line,,
758,01/01/2022,54,5475772001900,0.44,1.25,Alternative_Route_Name,0.81,,Turnpike,,
759,01/01/2022,54,0240009270000,0.0,0.31,Alternative_Route_Name,0.31,,State Circle,,
760,01/01/2022,54,0640017000000,4.3,4.41,Alternative_Route_Name,0.11,,Blue Sulphur Road,,
761,01/01/2022,54,19203400000NB,12.88,13.26,Alternative_Route_Name,0.38,,Harpers Ferry Road,,
762,01/01/2022,54,42200330000EB,4.522,7.76,Alternative_Route_Name,3.238,,Corridor H,,
763,01/01/2022,54,0240015000000,2.78,3.06,Alternative_Route_Name,0.28,,King Street,,
764,01/01/2022,54,1740024020000,1.86,2.95,Alternative_Route_Name,1.09,,Factory Street,,
765,01/01/2022,54,4240025030000,0.0,0.005,Alternative_Route_Name,0.005,,Evans Run Road,,
766,01/01/2022,54,3140857000000,10.85,11.35,Alternative_Route_Name,0.5,,Cheat Rd,,
767,01/01/2022,54,3130043000000,2.65,3.582,Alternative_Route_Name,0.932,,Mon-Fayette Expy,,
768,01/01/2022,54,50200600000EB,0.49,0.72,Alternative_Route_Name,0.23,,Oak St,,
769,01/01/2022,54,2071069001900,0.0,0.22,Alternative_Route_Name,0.22,,Central Ave.,,
770,01/01/2022,54,2030601000000,0.0,0.95,Alternative_Route_Name,0.95,,Jefferson Rd.,,
771,01/01/2022,54,4130003000000,35.98,36.18,Alternative_Route_Name,0.2,,Harper Road,,
772,01/01/2022,54,13200600000EB,28.53,29.61,Alternative_Route_Name,1.08,,Midland Trail,,
773,01/01/2022,54,1040008000000,2.47,2.82,Alternative_Route_Name,0.35,,Laurel Creek Road,,
774,01/01/2022,54,03201190000NB,11.49,12.83,Alternative_Route_Name,1.34,,Corridor G,,
775,01/01/2022,54,0274259001900,0.17,0.61,Alternative_Route_Name,0.44,,E. Burke St.,,
776,01/01/2022,54,0640017000000,4.47,5.02,Alternative_Route_Name,0.55,,Blue Sulphur Road,,
777,01/01/2022,54,30201190000NB,12.88,14.28,Alternative_Route_Name,1.4,,Corridor G,,
778,01/01/2022,54,17100790000NB,109.77,110.29,Alternative_Route_Name,0.52,,Quiet Dell,,
779,01/01/2022,54,5040060050000,0.0,0.18,Alternative_Route_Name,0.18,,Piedmont Rd,,
780,01/01/2022,54,3578271001900,0.0,1.04,Alternative_Route_Name,1.04,,Glenwood Road,,
781,01/01/2022,54,1740011000000,1.14,2.3,Alternative_Route_Name,1.16,,Old US 50,,
782,01/01/2022,54,2540031010000,1.72,2.03,Alternative_Route_Name,0.31,,Quiet Dell Lane,,
783,01/01/2022,54,2040008000000,0.86,1.17,Alternative_Route_Name,0.31,,Dry Ridge Rd,,
784,01/01/2022,54,1740019570000,0.0,0.49,Alternative_Route_Name,0.49,,Armory Road,,
785,01/01/2022,54,25200190000NB,7.16,7.97,Alternative_Route_Name,0.81,,Locust Ave,,
786,01/01/2022,54,4140016100000,0.53,0.9,Alternative_Route_Name,0.37,,Whitestick Street,,
787,01/01/2022,54,0673274001900,1.46,1.56,Alternative_Route_Name,0.1,,8th Street,,
788,01/01/2022,54,0274266001900,0.0,0.44,Alternative_Route_Name,0.44,,Porter Avenue,,
789,01/01/2022,54,13100640000EB,181.12,182.02,Alternative_Route_Name,0.9,,Eisenhower Interstate,,
790,01/01/2022,54,5040060040000,1.24,2.4,Alternative_Route_Name,1.16,,James River Rd,,
791,01/01/2022,54,2071056001900,0.0,0.38,Alternative_Route_Name,0.38,,Lower Donnally Rd.,,
792,01/01/2022,54,2540064020000,0.0,0.24,Alternative_Route_Name,0.24,,Millersville Road,,
793,01/01/2022,54,18100770000NB,138.83,145.99,Alternative_Route_Name,7.16,,Turnpike,,
794,01/01/2022,54,20200600000EB,16.07,16.48,Alternative_Route_Name,0.41,,Lee St. W,,
795,01/01/2022,54,3140857000000,0.5,1.41,Alternative_Route_Name,0.91,,Greenbag Road,,
796,01/01/2022,54,50200600000EB,0.0,0.24,Alternative_Route_Name,0.24,,Chestnut St,,
797,01/01/2022,54,2030025000000,3.89,5.11,Alternative_Route_Name,1.22,,1st Ave. S.,,
798,01/01/2022,54,13100640000EB,168.96,170.09,Alternative_Route_Name,1.13,,Eisenhower Interstate,,
799,01/01/2022,54,31201190000NB,13.78,13.99,Alternative_Route_Name,0.21,,Don Knotts Boulevard,,
800,01/01/2022,54,3140067000000,8.36,8.55,Alternative_Route_Name,0.19,,Pierpont Road,,
801,01/01/2022,54,13200600000EB,16.48,17.43,Alternative_Route_Name,0.95,,Midland Trail,,
802,01/01/2022,54,4640119300000,0.0,0.6,Alternative_Route_Name,0.6,,Woodford Addition,,
803,01/01/2022,54,52300070007WB,0.0,0.23,Alternative_Route_Name,0.23,,WV 7 off ramp,,
804,01/01/2022,54,0640060090000,0.0,0.35,Alternative_Route_Name,0.35,,Main Street,,
