Year_Record,State_Code,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments,OwnershipVn,ValidationDescription,RouteID,BMP,EMP
01/01/2022,54,Ownership,0.056,1,,,,,,0640042100000,0,0.056
01/01/2022,54,Ownership,0.024,1,,,,,,0640042100000,0.056,0.08
01/01/2022,54,Ownership,0.1,1,,,,,,2240003540000,0,0.1
01/01/2022,54,Ownership,0.39,1,,,,,,2540064370000,0,0.39
01/01/2022,54,Ownership,0.07,1,,,,,,4140307090000,0,0.07
01/01/2022,54,Ownership,0.36,1,,,,,,4140099030000,0,0.36
01/01/2022,54,Ownership,0.1,1,,,,,,0340119810000,0,0.1
01/01/2022,54,Ownership,0.09,1,,,,,,0380901100000,0,0.09
01/01/2022,54,Ownership,0.3,1,,,,,,4940020270000,0,0.3
01/01/2022,54,Ownership,1.08,1,,,,,,4940020270000,0.3,1.38
01/01/2022,54,Ownership,0.28,1,,,,,,4940020270000,1.38,1.66
01/01/2022,54,Ownership,1.1,1,,,,,,0480901000000,0,1.1
01/01/2022,54,Ownership,0.16,1,,,,,,2840102020000,0,0.16
01/01/2022,54,Ownership,0.19,1,,,,,,4180902310000,0,0.19
01/01/2022,54,Ownership,0.15,1,,,,,,2880901430000,0,0.15
01/01/2022,54,Ownership,0.28,1,,,,,,0280901260000,0,0.28
01/01/2022,54,Ownership,3.95,1,,,,,,1830068000000,0,3.95
01/01/2022,54,Ownership,0.06,1,,,,,,1830068000000,3.95,4.01
01/01/2022,54,Ownership,8.82,1,,,,,,1830068000000,4.01,12.83
01/01/2022,54,Ownership,0.38,1,,,,,,0140092020000,0,0.38
01/01/2022,54,Ownership,2.36,1,,,,,,0140092020000,0.38,2.74
01/01/2022,54,Ownership,0.79,1,,,,,,0140092020000,2.74,3.53
01/01/2022,54,Ownership,0.15,1,,,,,,1980901640000,0,0.15
01/01/2022,54,Ownership,0.41,1,,,,,,2080901290000,0,0.41
01/01/2022,54,Ownership,0.31,1,,,,,,1080960000000,0,0.31
01/01/2022,54,Ownership,0.182,4,,,,,,4970761001900,0,0.182
01/01/2022,54,Ownership,1.03,1,,,,,,1340036020000,0,1.03
01/01/2022,54,Ownership,0.22,1,,,,,,1340036020000,1.03,1.25
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340036020000,1.25,2.28
01/01/2022,54,Ownership,0.167,1,,,,,,1580917000000,0,0.167
01/01/2022,54,Ownership,0.003,1,,,,,,1580917000000,0.167,0.17
01/01/2022,54,Ownership,2.6,1,,,,,,2940015010000,0,2.6
01/01/2022,54,Ownership,0.06,1,,,,,,2940015010000,2.6,2.66
01/01/2022,54,Ownership,0.35,1,,,,,,5040003040000,0,0.35
01/01/2022,54,Ownership,0.13,1,,,,,,5040075210000,0,0.13
01/01/2022,54,Ownership,0.18,1,,,,,,5040020010000,0,0.18
01/01/2022,54,Ownership,1.59,1,,,,,,5040020010000,0.18,1.77
01/01/2022,54,Ownership,2.16,1,,,,,,5040020010000,1.77,3.93
01/01/2022,54,Ownership,0.58,1,,,,,,1740025150000,0,0.58
01/01/2022,54,Ownership,0.9,1,,,,,,1480962000000,0,0.9
01/01/2022,54,Ownership,1.06,1,,,,,,4940016070000,0,1.06
01/01/2022,54,Ownership,0.05,1,,,,,,5140022050000,0,0.05
01/01/2022,54,Ownership,0.37,1,,,,,,4040062020000,0,0.37
01/01/2022,54,Ownership,0.89,1,,,,,,1540008010000,0,0.89
01/01/2022,54,Ownership,3.1,1,,,,,,4140001110000,0,3.1
01/01/2022,54,Ownership,0.19,1,,,,,,4240022020000,0,0.19
01/01/2022,54,Ownership,2.78,1,,,,,,4240022020000,0.19,2.97
01/01/2022,54,Ownership,1.33,1,,,,,,4240022020000,2.97,4.3
01/01/2022,54,Ownership,0.15,1,,,,,,2840460200000,0,0.15
01/01/2022,54,Ownership,0.41,1,,,,,,5540010210000,0,0.41
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,5540010210000,0.41,0.7
01/01/2022,54,Ownership,0.03,1,,,,,,1040014380000,0,0.03
01/01/2022,54,Ownership,0.34,1,,,,,,5040037420000,0,0.34
01/01/2022,54,Ownership,0.3,1,,,,,,2340003410000,0,0.3
01/01/2022,54,Ownership,0.09,1,,,,,,5480901140000,0,0.09
01/01/2022,54,Ownership,2.51,1,,,,,,5340012090000,0,2.51
01/01/2022,54,Ownership,0.2,1,,,,,,5340012090000,2.51,2.71
01/01/2022,54,Ownership,0.34,1,,,,,,4240022040000,0,0.34
01/01/2022,54,Ownership,1.5,1,,,,,,1840040040000,0,1.5
01/01/2022,54,Ownership,0.54,1,,,,,,1840040040000,1.5,2.04
01/01/2022,54,Ownership,0.21,1,,,,,,1040016490000,0,0.21
01/01/2022,54,Ownership,0.002,1,,,,,,2540090020000,0,0.002
01/01/2022,54,Ownership,0.428,1,,,,,,2540090020000,0.002,0.43
01/01/2022,54,Ownership,0.06,1,,,,,,2540090020000,0.43,0.49
01/01/2022,54,Ownership,0.04,1,,,,,,4340016310000,0,0.04
01/01/2022,54,Ownership,0.15,1,,,,,,0940019130000,0,0.15
01/01/2022,54,Ownership,5.6,1,,,,,,4040020000000,0,5.6
01/01/2022,54,Ownership,0.17,1,,,,,,2280949000000,0,0.17
01/01/2022,54,Ownership,15.85,1,,,,,,5540001000000,0,15.85
01/01/2022,54,Ownership,1.11,1,,,,,,4940005100000,0,1.11
01/01/2022,54,Ownership,0.21,1,,,,,,2340007110000,0,0.21
01/01/2022,54,Ownership,0.19,1,,,,,,2340007110000,0.21,0.4
01/01/2022,54,Ownership,0.43,1,,,,,,5440021400000,0,0.43
01/01/2022,54,Ownership,0.15,1,,,,,,4940038000000,0,0.15
01/01/2022,54,Ownership,1.8,1,,,,,,4940038000000,0.15,1.95
01/01/2022,54,Ownership,1.35,1,,,,,,4940038000000,1.95,3.3
01/01/2022,54,Ownership,0.82,1,,,,,,4940038000000,3.3,4.12
01/01/2022,54,Ownership,3.586,1,,,,,,4040031000000,0,3.586
01/01/2022,54,Ownership,0.009,1,,,,,,4040031000000,3.586,3.595
01/01/2022,54,Ownership,0.768,1,,,,,,4040031000000,3.595,4.363
01/01/2022,54,Ownership,4.007,1,,,,,,4040031000000,4.363,8.37
01/01/2022,54,Ownership,0.77,1,,,,,,2240058020000,0,0.77
01/01/2022,54,Ownership,1.02,1,,,,,,2240058020000,0.77,1.79
01/01/2022,54,Ownership,0.23,1,,,,,,2240058020000,1.79,2.02
01/01/2022,54,Ownership,2.48,1,,,,,,2240072010000,0,2.48
01/01/2022,54,Ownership,1.86,1,,,,,,2240072010000,2.48,4.34
01/01/2022,54,Ownership,0.041,1,,,,,,2040060170000,0,0.041
01/01/2022,54,Ownership,0.459,1,,,,,,2040060170000,0.041,0.5
01/01/2022,54,Ownership,0.42,1,,,,,,2040060170000,0.5,0.92
01/01/2022,54,Ownership,0.08,1,,,,,,2040060170000,0.92,1
01/01/2022,54,Ownership,0.45,1,,,,,,3480919000000,0,0.45
01/01/2022,54,Ownership,0.09,1,,,,,,2840102030000,0,0.09
01/01/2022,54,Ownership,0.16,1,,,,,,2840102030000,0.09,0.25
01/01/2022,54,Ownership,0.1,1,,,,,,3940066010000,0,0.1
01/01/2022,54,Ownership,1.48,1,,,,,,3940066010000,0.1,1.58
01/01/2022,54,Ownership,0.58,1,,,,,,3940066010000,1.58,2.16
01/01/2022,54,Ownership,0.17,1,,,,,,0540067190000,0,0.17
01/01/2022,54,Ownership,2.79,1,,,,,,4640028000000,0,2.79
01/01/2022,54,Ownership,0.56,1,,,,,,4640028000000,2.79,3.35
01/01/2022,54,Ownership,0.04,1,,,,,,0140011350000,0,0.04
01/01/2022,54,Ownership,0.029,1,,,,,,4140119320000,0,0.029
01/01/2022,54,Ownership,0.76,1,,,,,,1940009450000,0,0.76
01/01/2022,54,Ownership,3.7,1,,,,,,2440083060000,0,3.7
01/01/2022,54,Ownership,0.15,1,,,,,,4140003050000,0,0.15
01/01/2022,54,Ownership,0.63,1,,,,,,4140003050000,0.15,0.78
01/01/2022,54,Ownership,1.03,1,,,,,,4140003050000,0.78,1.81
01/01/2022,54,Ownership,0.04,1,,,,,,4140003050000,1.81,1.85
01/01/2022,54,Ownership,0.08,1,,,,,,4340050290000,0,0.08
01/01/2022,54,Ownership,0.23,1,,,,,,4340050290000,0.08,0.31
01/01/2022,54,Ownership,0.31,1,,,,,,2840016290000,0,0.31
01/01/2022,54,Ownership,0.5,1,,,,,,0940028020000,0,0.5
01/01/2022,54,Ownership,0.56,1,,,,,,0940028020000,0.5,1.06
01/01/2022,54,Ownership,0.91,1,,,,,,0340010020000,0,0.91
01/01/2022,54,Ownership,0.1,1,,,,,,0340010020000,0.91,1.01
01/01/2022,54,Ownership,3.63,1,,,,,,3940076000000,0,3.63
01/01/2022,54,Ownership,0.5,1,,,,,,3940076000000,3.63,4.13
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3940076000000,4.13,4.48
01/01/2022,54,Ownership,0.57,1,,,,,,3940076000000,4.48,5.05
01/01/2022,54,Ownership,1.28,1,,,,,,3940076000000,5.05,6.33
01/01/2022,54,Ownership,2.82,1,,,,,,3940076000000,6.33,9.15
01/01/2022,54,Ownership,0.13,1,,,,,,0440011100000,0,0.13
01/01/2022,54,Ownership,1.88,1,,,,,,4940030050000,0,1.88
01/01/2022,54,Ownership,0.27,1,,,,,,1480955000000,0,0.27
01/01/2022,54,Ownership,0.33,1,,,,,,0540002210000,0,0.33
01/01/2022,54,Ownership,0.12,1,,,,,,1940009240000,0,0.12
01/01/2022,54,Ownership,0.02,1,,,,,,2040083050000,0,0.02
01/01/2022,54,Ownership,0.06,1,,,,,,2040083050000,0.02,0.08
01/01/2022,54,Ownership,1.69,1,,,,,,1640023120000,0,1.69
01/01/2022,54,Ownership,0.45,1,,,,,,5540002020000,0,0.45
01/01/2022,54,Ownership,0.17,1,,,,,,2240010590000,0,0.17
01/01/2022,54,Ownership,0.37,1,,,,,,3440012020000,0,0.37
01/01/2022,54,Ownership,0.6,4,,,,,,0673281001900,0,0.6
01/01/2022,54,Ownership,0.36,4,,,,,,0673281001900,0.6,0.96
01/01/2022,54,Ownership,3.71,1,,,,,,0440019340000,0,3.71
01/01/2022,54,Ownership,0.06,1,,,,,,0440019340000,3.71,3.77
01/01/2022,54,Ownership,0.11,1,,,,,,5440050230000,0,0.11
01/01/2022,54,Ownership,0.32,1,,,,,,2140001240000,0,0.32
01/01/2022,54,Ownership,0.26,1,,,,,,2740003020000,0,0.26
01/01/2022,54,Ownership,0.16,1,,,,,,0580980000000,0,0.16
01/01/2022,54,Ownership,0.86,1,,,,,,2040041070000,0,0.86
01/01/2022,54,Ownership,1.48,1,,,,,,3340008180000,0,1.48
01/01/2022,54,Ownership,0.68,1,,,,,,3340008180000,1.49,2.17
01/01/2022,54,Ownership,0.1,1,,,,,,2540064290000,0,0.1
01/01/2022,54,Ownership,0.07,1,,,,,,1980963000000,0,0.07
01/01/2022,54,Ownership,0.09,1,,,,,,3980901210000,0,0.09
01/01/2022,54,Ownership,0.027,1,,,,,,5040007310000,0,0.027
01/01/2022,54,Ownership,0.113,1,,,,,,5040007310000,0.027,0.14
01/01/2022,54,Ownership,0.49,1,,,,,,0340085230000,0,0.49
01/01/2022,54,Ownership,0.03,1,,,,,,1340015000000,0,0.03
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340015000000,0.03,0.14
01/01/2022,54,Ownership,0.08,1,,,,,,4540003130000,0,0.08
01/01/2022,54,Ownership,0.004,1,,,,,,0280902680000,0,0.004
01/01/2022,54,Ownership,0.146,1,,,,,,0280902680000,0.004,0.15
01/01/2022,54,Ownership,0.94,1,,,,,,5540010150000,0,0.94
01/01/2022,54,Ownership,0.46,1,,,,,,5540010150000,0.94,1.4
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,5540010150000,1.4,1.59
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,5540010150000,1.59,1.61
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,5540010150000,1.61,3
01/01/2022,54,Ownership,1.0,1,,,,,,2640021120000,0,1
01/01/2022,54,Ownership,0.06,1,,,,,,2040061530000,0,0.06
01/01/2022,54,Ownership,1.06,1,,,,,,2440005040000,0,1.06
01/01/2022,54,Ownership,0.09,1,,,,,,5040252210000,0,0.09
01/01/2022,54,Ownership,0.35,1,,,,,,2880902280000,0,0.35
01/01/2022,54,Ownership,0.13,1,,,,,,4180903190000,0,0.13
01/01/2022,54,Ownership,1.56,1,,,,,,0440017080000,0,1.56
01/01/2022,54,Ownership,2.58,1,,,,,,0440017080000,1.56,4.14
01/01/2022,54,Ownership,0.35,1,,,,,,0440017080000,4.14,4.49
01/01/2022,54,Ownership,0.15,1,,,,,,1280902000000,0,0.15
01/01/2022,54,Ownership,0.18,1,,,,,,4540003540000,0,0.18
01/01/2022,54,Ownership,2.57,1,,,,,,3940026280000,0,2.57
01/01/2022,54,Ownership,1.94,1,,,,,,4340047180000,0,1.94
01/01/2022,54,Ownership,0.18,1,,,,,,2080958000000,0,0.18
01/01/2022,54,Ownership,0.54,1,,,,,,2640086020000,0,0.54
01/01/2022,54,Ownership,0.09,1,,,,,,2040119690000,0,0.09
01/01/2022,54,Ownership,0.14,1,,,,,,3140007200000,0,0.14
01/01/2022,54,Ownership,0.43,1,,,,,,2040160200000,0,0.43
01/01/2022,54,Ownership,0.19,1,,,,,,5380912000000,0,0.19
01/01/2022,54,Ownership,0.3,1,,,,,,4140020010000,0,0.3
01/01/2022,54,Ownership,0.3,1,,,,,,2040079260000,0,0.3
01/01/2022,54,Ownership,0.8,1,,,,,,1140042010000,0,0.8
01/01/2022,54,Ownership,0.35,1,,,,,,1140042010000,0.8,1.15
01/01/2022,54,Ownership,1.3,1,,,,,,3340009180000,0,1.3
01/01/2022,54,Ownership,0.02,1,,,,,,3340009180000,1.3,1.32
01/01/2022,54,Ownership,0.05,1,,,,,,1780927000000,0,0.05
01/01/2022,54,Ownership,0.33,1,,,,,,3940024100000,0,0.33
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3940024100000,0.33,1.05
01/01/2022,54,Ownership,0.11,1,,,,,,2040119960000,0,0.11
01/01/2022,54,Ownership,0.1,1,,,,,,2040119960000,0.11,0.21
01/01/2022,54,Ownership,0.19,1,,,,,,2740002280000,0,0.19
01/01/2022,54,Ownership,8.6,1,,,,,,08100790000NB,36,44.6
01/01/2022,54,Ownership,0.03,1,,,,,,3940092170000,0,0.03
01/01/2022,54,Ownership,0.8,1,,,,,,3940092170000,0.03,0.83
01/01/2022,54,Ownership,0.07,1,,,,,,2840219290000,0,0.07
01/01/2022,54,Ownership,0.4,1,,,,,,2640021190000,0,0.4
01/01/2022,54,Ownership,0.04,1,,,,,,1040021580000,0,0.04
01/01/2022,54,Ownership,0.42,1,,,,,,2040025080000,0,0.42
01/01/2022,54,Ownership,0.91,1,,,,,,3440022010000,0,0.91
01/01/2022,54,Ownership,2.19,1,,,,,,3440022010000,0.91,3.1
01/01/2022,54,Ownership,0.66,1,,,,,,3440022010000,3.1,3.76
01/01/2022,54,Ownership,0.1,1,,,,,,2540070070000,0,0.1
01/01/2022,54,Ownership,0.15,1,,,,,,4140035010000,0,0.15
01/01/2022,54,Ownership,1.84,1,,,,,,4140035010000,0.15,1.99
01/01/2022,54,Ownership,0.1,1,,,,,,2340700390000,0,0.1
01/01/2022,54,Ownership,0.18,1,,,,,,0280902760000,0,0.18
01/01/2022,54,Ownership,0.02,1,,,,,,2040019050200,0,0.02
01/01/2022,54,Ownership,1.83,1,,,,,,19203400001EB,0,1.83
01/01/2022,54,Ownership,0.2,1,,,,,,1340036070000,0,0.2
01/01/2022,54,Ownership,0.47,1,,,,,,0640064600000,0,0.47
01/01/2022,54,Ownership,1.07,1,,,,,,1040014040000,0,1.07
01/01/2022,54,Ownership,13.26,1,,,,,,02200110000NB,0,13.26
01/01/2022,54,Ownership,1.55,1,,,,,,02200110000NB,13.26,14.81
01/01/2022,54,Ownership,11.35,1,,,,,,02200110000NB,14.81,26.16
01/01/2022,54,Ownership,0.2,1,,,,,,1740050860000,0,0.2
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0440036020000,0,1.63
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740031050000,0,0.9
01/01/2022,54,Ownership,1.95,1,,,,,,2740031050000,0.9,2.85
01/01/2022,54,Ownership,0.4,1,,,,,,2340010130000,0,0.4
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340060300000,0,0.2
01/01/2022,54,Ownership,0.71,1,,,,,,1340060300000,0.2,0.91
01/01/2022,54,Ownership,0.35,1,,,,,,5240006000000,0,0.35
01/01/2022,54,Ownership,3.01,1,,,,,,5240006000000,0.35,3.36
01/01/2022,54,Ownership,1.18,1,,,,,,3540007020000,0,1.18
01/01/2022,54,Ownership,3.94,1,,,,,,2840011010000,0,3.94
01/01/2022,54,Ownership,1.41,1,,,,,,1040060260000,0,1.41
01/01/2022,54,Ownership,0.24,1,,,,,,4140041360000,0,0.24
01/01/2022,54,Ownership,0.04,1,,,,,,1780901560000,0,0.04
01/01/2022,54,Ownership,0.52,1,,,,,,5040032010000,0,0.52
01/01/2022,54,Ownership,0.73,1,,,,,,2240016010000,0,0.73
01/01/2022,54,Ownership,0.4,1,,,,,,2240016010000,0.73,1.13
01/01/2022,54,Ownership,0.03,1,,,,,,1840033110000,0,0.03
01/01/2022,54,Ownership,0.07,1,,,,,,1840033110000,0.03,0.1
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140007030000,0,0.98
01/01/2022,54,Ownership,0.62,1,,,,,,3140007030000,0.98,1.6
01/01/2022,54,Ownership,0.003,1,,,,,,1040014290000,0,0.003
01/01/2022,54,Ownership,0.087,1,,,,,,1040014290000,0.003,0.09
01/01/2022,54,Ownership,0.036,1,,,,,,02400091900SB,2.51,2.546
01/01/2022,54,Ownership,0.05,1,,,,,,2540027090000,0,0.05
01/01/2022,54,Ownership,3.45,1,,,,,,3940002000000,0,3.45
01/01/2022,54,Ownership,3.25,1,,,,,,3940002000000,3.45,6.7
01/01/2022,54,Ownership,1.0,1,,,,,,3940002000000,6.7,7.7
01/01/2022,54,Ownership,0.29,4,,,,,,4170013001900,0,0.29
01/01/2022,54,Ownership,0.32,4,,,,,,1071804001900,0,0.32
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140069110000,0,0.16
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140069110000,0.36,0.622
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140069110000,0.622,0.646
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140069110000,0.646,1.18
01/01/2022,54,Ownership,2.1,1,,,,,,2240010100000,0,2.1
01/01/2022,54,Ownership,2.26,1,,,,,,2240010100000,2.1,4.36
01/01/2022,54,Ownership,0.17,1,,,,,,2980914000000,0,0.17
01/01/2022,54,Ownership,0.54,1,,,,,,5440019030000,0,0.54
01/01/2022,54,Ownership,0.03,1,,,,,,5480976000000,0,0.03
01/01/2022,54,Ownership,1.7,1,,,,,,2840010020000,0,1.7
01/01/2022,54,Ownership,0.21,1,,,,,,0940004040000,0,0.21
01/01/2022,54,Ownership,1.62,1,,,,,,0940004040000,0.21,1.83
01/01/2022,54,Ownership,0.17,1,,,,,,3440019490000,0,0.17
01/01/2022,54,Ownership,0.42,1,,,,,,4940040050000,0,0.42
01/01/2022,54,Ownership,0.24,1,,,,,,4940040050000,0.42,0.66
01/01/2022,54,Ownership,0.14,1,,,,,,1740024510000,0,0.14
01/01/2022,54,Ownership,0.19,1,,,,,,2040622030000,0,0.19
01/01/2022,54,Ownership,0.4,1,,,,,,3380950000000,0,0.4
01/01/2022,54,Ownership,0.3,1,,,,,,4140013020000,0,0.3
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4140013020000,0.3,1.28
01/01/2022,54,Ownership,0.16,1,,,,,,4140013020000,1.28,1.44
01/01/2022,54,Ownership,0.26,1,,,,,,4140013020000,1.44,1.7
01/01/2022,54,Ownership,0.004,1,,,,,,0540067100000,0,0.004
01/01/2022,54,Ownership,0.806,1,,,,,,0540067100000,0.004,0.81
01/01/2022,54,Ownership,0.38,1,,,,,,1780901250000,0,0.38
01/01/2022,54,Ownership,0.34,1,,,,,,2480936000000,0,0.34
01/01/2022,54,Ownership,0.08,1,,,,,,0640035100000,0,0.08
01/01/2022,54,Ownership,0.02,1,,,,,,2580990000000,0,0.02
01/01/2022,54,Ownership,0.08,1,,,,,,2580990000000,0.02,0.1
01/01/2022,54,Ownership,0.26,1,,,,,,2840019590000,0,0.26
01/01/2022,54,Ownership,0.3,1,,,,,,5040017100000,0,0.3
01/01/2022,54,Ownership,0.35,1,,,,,,2040622180000,0,0.35
01/01/2022,54,Ownership,0.79,1,,,,,,1740007010000,0,0.79
01/01/2022,54,Ownership,0.7,1,,,,,,1140047030000,0,0.7
01/01/2022,54,Ownership,0.44,1,,,,,,1140047030000,0.7,1.14
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1140047030000,1.14,1.47
01/01/2022,54,Ownership,0.08,1,,,,,,3440019640000,0,0.08
01/01/2022,54,Ownership,0.016,1,,,,,,1940028020200,0,0.016
01/01/2022,54,Ownership,0.097,1,,,,,,17400508700NB,0,0.097
01/01/2022,54,Ownership,0.303,1,,,,,,17400508700NB,1.757,2.06
01/01/2022,54,Ownership,1.99,1,,,,,,5040037130000,0,1.99
01/01/2022,54,Ownership,0.14,1,,,,,,3040080030000,0,0.14
01/01/2022,54,Ownership,0.27,1,,,,,,4980914000000,0,0.27
01/01/2022,54,Ownership,1.08,1,,,,,,2040024010000,0,1.08
01/01/2022,54,Ownership,0.32,1,,,,,,1140011030000,0,0.32
01/01/2022,54,Ownership,0.06,1,,,,,,0440013180000,0,0.06
01/01/2022,54,Ownership,0.67,1,,,,,,2480993000000,0,0.67
01/01/2022,54,Ownership,0.05,1,,,,,,2040009100000,0,0.05
01/01/2022,54,Ownership,2.16,1,,,,,,0140017000000,0,2.16
01/01/2022,54,Ownership,1.15,1,,,,,,0140017000000,2.16,3.31
01/01/2022,54,Ownership,1.05,1,,,,,,0140017000000,3.31,4.36
01/01/2022,54,Ownership,3.984,1,,,,,,0140017000000,4.36,8.344
01/01/2022,54,Ownership,0.196,1,,,,,,0140017000000,8.344,8.54
01/01/2022,54,Ownership,1.83,1,,,,,,0140017000000,8.54,10.37
01/01/2022,54,Ownership,1.63,1,,,,,,0140017000000,10.37,12
01/01/2022,54,Ownership,4.74,1,,,,,,3640022000000,0,4.74
01/01/2022,54,Ownership,0.17,1,,,,,,3640022000000,4.74,4.91
01/01/2022,54,Ownership,1.31,1,,,,,,1840021060000,0,1.31
01/01/2022,54,Ownership,0.91,1,,,,,,1840021060000,1.31,2.22
01/01/2022,54,Ownership,1.4,1,,,,,,4040007030000,0,1.4
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040007030000,1.4,1.89
01/01/2022,54,Ownership,0.08,1,,,,,,4040007030000,1.89,1.97
01/01/2022,54,Ownership,0.21,1,,,,,,4040007030000,1.97,2.18
01/01/2022,54,Ownership,0.3,1,,,,,,2040073200000,0,0.3
01/01/2022,54,Ownership,0.29,1,,,,,,2840019270000,0,0.29
01/01/2022,54,Ownership,0.08,1,,,,,,4880905000000,0,0.08
01/01/2022,54,Ownership,0.015,1,,,,,,2440016620000,0,0.015
01/01/2022,54,Ownership,0.02,1,,,,,,2540250580000,0,0.02
01/01/2022,54,Ownership,0.17,1,,,,,,2540250580000,0.02,0.19
01/01/2022,54,Ownership,0.47,1,,,,,,3340009300000,0,0.47
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4640119140000,0,0.439
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4640119140000,0.439,0.621
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4640119140000,0.621,0.87
01/01/2022,54,Ownership,0.15,1,,,,,,4640119140000,0.87,1.02
01/01/2022,54,Ownership,0.25,1,,,,,,4640119140000,1.02,1.27
01/01/2022,54,Ownership,0.81,1,,,,,,1840004020000,0,0.81
01/01/2022,54,Ownership,1.28,1,,,,,,4640008010000,0,1.28
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4640008010000,1.28,1.98
01/01/2022,54,Ownership,0.8,1,,,,,,4640008010000,1.98,2.78
01/01/2022,54,Ownership,0.35,1,,,,,,0280903110000,0,0.35
01/01/2022,54,Ownership,0.006,1,,,,,,5080904000000,0,0.006
01/01/2022,54,Ownership,0.234,1,,,,,,5080904000000,0.006,0.24
01/01/2022,54,Ownership,0.14,1,,,,,,5540005090000,0,0.14
01/01/2022,54,Ownership,0.33,1,,,,,,2540031210000,0,0.33
01/01/2022,54,Ownership,0.06,1,,,,,,2540031210000,0.33,0.39
01/01/2022,54,Ownership,0.4,1,,,,,,0540027180000,0,0.4
01/01/2022,54,Ownership,0.13,1,,,,,,4040011090000,0,0.13
01/01/2022,54,Ownership,0.05,1,,,,,,4040011090000,0.13,0.18
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040011090000,0.18,0.98
01/01/2022,54,Ownership,4.77,1,,,,,,4140026030000,0,4.77
01/01/2022,54,Ownership,0.25,1,,,,,,4440023040000,0,0.25
01/01/2022,54,Ownership,0.32,1,,,,,,3440019110000,0,0.32
01/01/2022,54,Ownership,0.46,1,,,,,,3440019110000,0.32,0.78
01/01/2022,54,Ownership,0.36,1,,,,,,5430002000000,22.7,23.06
01/01/2022,54,Ownership,0.85,1,,,,,,5430002000000,23.06,23.91
01/01/2022,54,Ownership,0.09,1,,,,,,5430002000000,23.91,24
01/01/2022,54,Ownership,0.16,1,,,,,,5430002000000,24,24.16
01/01/2022,54,Ownership,1.115,1,,,,,,5430002000000,24.16,25.275
01/01/2022,54,Ownership,1.52,1,,,,,,5430002000000,25.275,26.795
01/01/2022,54,Ownership,2.665,1,,,,,,5430002000000,26.795,29.46
01/01/2022,54,Ownership,0.25,1,,,,,,5040075460000,0,0.25
01/01/2022,54,Ownership,0.17,1,,,,,,5040075460000,0.25,0.42
01/01/2022,54,Ownership,0.34,1,,,,,,3980932000000,0,0.34
01/01/2022,54,Ownership,0.04,1,,,,,,2880901970000,0,0.04
