,Year_Record,State_Code,ROUTEID,BMP,EMP,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments
23168,01/01/2022,54,2940028120000,0.0,0.32,F_System,0.32,7,,,
23169,01/01/2022,54,2940028130000,0.0,0.32,F_System,0.32,7,,,
23170,01/01/2022,54,2940028140000,0.0,0.08,F_System,0.08,7,,,
23171,01/01/2022,54,2940028150000,0.0,0.08,F_System,0.08,7,,,
23172,01/01/2022,54,2940028160000,0.0,0.08,F_System,0.08,7,,,
23173,01/01/2022,54,2940028170000,0.0,0.08,F_System,0.08,7,,,
23174,01/01/2022,54,2940028180000,0.0,0.07,F_System,0.07,7,,,
23175,01/01/2022,54,2940028190000,0.0,0.17,F_System,0.17,7,,,
23176,01/01/2022,54,2940028200000,0.0,0.05,F_System,0.05,7,,,
23177,01/01/2022,54,2940028210000,0.0,0.44,F_System,0.44,7,,,
23178,01/01/2022,54,2940028220000,0.0,0.18,F_System,0.18,7,,,
23179,01/01/2022,54,2940028230000,0.0,0.33,F_System,0.33,7,,,
23180,01/01/2022,54,2940028240000,0.0,0.07,F_System,0.07,7,,,
23181,01/01/2022,54,2940028250000,0.0,0.39,F_System,0.39,7,,,
23182,01/01/2022,54,2940028260000,0.0,0.16,F_System,0.16,7,,,
23183,01/01/2022,54,2940028270000,0.0,0.13,F_System,0.13,7,,,
23184,01/01/2022,54,2940028280000,0.0,0.13,F_System,0.13,7,,,
23185,01/01/2022,54,2940042010000,0.0,0.24,F_System,0.24,7,,,
23186,01/01/2022,54,2940042010000,0.24,1.59,F_System,1.35,7,,,
23187,01/01/2022,54,2940042020000,0.0,0.73,F_System,0.73,7,,,
23188,01/01/2022,54,2940042020000,0.73,1.13,F_System,0.4,7,,,
23189,01/01/2022,54,2940042020000,1.13,3.5,F_System,2.37,7,,,
23190,01/01/2022,54,2940042030000,0.0,0.8,F_System,0.8,7,,,
23191,01/01/2022,54,2940042030000,0.8,1.54,F_System,0.74,7,,,
23192,01/01/2022,54,2940042030000,1.54,1.79,F_System,0.25,7,,,
23193,01/01/2022,54,2940042030000,1.79,1.92,F_System,0.13,7,,,
23194,01/01/2022,54,2940042040000,0.0,0.26,F_System,0.26,7,,,
23195,01/01/2022,54,2940042040000,0.26,2.39,F_System,2.13,7,,,
23196,01/01/2022,54,2940042050000,0.0,2.08,F_System,2.08,7,,,
23197,01/01/2022,54,2940042060000,0.0,0.44,F_System,0.44,7,,,
23198,01/01/2022,54,2940046010000,0.0,1.0,F_System,1.0,7,,,
23199,01/01/2022,54,2940046010000,1.0,1.04,F_System,0.04,7,,,
23200,01/01/2022,54,2940046010000,1.04,1.26,F_System,0.22,7,,,
23201,01/01/2022,54,2940046020000,0.0,2.51,F_System,2.51,7,,,
23202,01/01/2022,54,2940046030000,0.0,0.19,F_System,0.19,7,,,
23203,01/01/2022,54,2940046040000,0.0,4.45,F_System,4.45,7,,,
23204,01/01/2022,54,2940046040000,4.45,4.532,F_System,0.082,5,,,
23205,01/01/2022,54,2940046040000,4.532,4.93,F_System,0.398,5,,,
23206,01/01/2022,54,2940046050000,0.0,3.43,F_System,3.43,7,,,
23207,01/01/2022,54,2940046060000,0.0,0.96,F_System,0.96,7,,,
23208,01/01/2022,54,2940046070000,0.0,4.57,F_System,4.57,7,,,
23209,01/01/2022,54,2940046080000,0.0,0.581,F_System,0.581,7,,,
23210,01/01/2022,54,2940046080000,0.581,1.05,F_System,0.469,7,,,
23211,01/01/2022,54,2940046090000,0.0,2.05,F_System,2.05,7,,,
23212,01/01/2022,54,2940046100000,0.0,1.49,F_System,1.49,7,,,
23213,01/01/2022,54,2940046110000,0.0,0.35,F_System,0.35,7,,,
23214,01/01/2022,54,2940046120000,0.0,1.43,F_System,1.43,7,,,
23215,01/01/2022,54,2940046130000,0.0,1.76,F_System,1.76,7,,,
23216,01/01/2022,54,2940046140000,0.0,1.81,F_System,1.81,7,,,
23217,01/01/2022,54,2940046150000,0.0,0.84,F_System,0.84,7,,,
23218,01/01/2022,54,2940046150000,0.84,1.31,F_System,0.47,7,,,
23219,01/01/2022,54,2940046160000,0.0,0.62,F_System,0.62,7,,,
23220,01/01/2022,54,2940046170000,0.0,0.52,F_System,0.52,7,,,
23221,01/01/2022,54,2940046170000,0.52,0.6,F_System,0.08,7,,,
23222,01/01/2022,54,2940046170000,0.6,0.66,F_System,0.06,7,,,
23223,01/01/2022,54,2940046180000,0.0,0.08,F_System,0.08,7,,,
23224,01/01/2022,54,2940046210000,0.0,0.02,F_System,0.02,7,,,
23225,01/01/2022,54,2940046220000,0.0,0.57,F_System,0.57,7,,,
23226,01/01/2022,54,2940046230000,0.0,0.15,F_System,0.15,7,,,
23227,01/01/2022,54,2940046240000,0.0,0.02,F_System,0.02,7,,,
23228,01/01/2022,54,2940046250000,0.0,0.83,F_System,0.83,7,,,
23229,01/01/2022,54,2940050010000,0.0,0.1,F_System,0.1,7,,,
23230,01/01/2022,54,2940050010000,0.1,1.04,F_System,0.94,7,,,
23231,01/01/2022,54,2940050010000,1.04,2.86,F_System,1.82,7,,,
23232,01/01/2022,54,2940050020000,0.0,1.13,F_System,1.13,7,,,
23233,01/01/2022,54,2940050030000,0.0,3.26,F_System,3.26,7,,,
23234,01/01/2022,54,2940050040000,0.0,3.42,F_System,3.42,7,,,
23235,01/01/2022,54,2940050050000,0.0,0.65,F_System,0.65,7,,,
23236,01/01/2022,54,2940050060000,0.0,1.45,F_System,1.45,7,,,
23237,01/01/2022,54,2940050070000,0.0,0.52,F_System,0.52,7,,,
23238,01/01/2022,54,2940050080000,0.0,1.66,F_System,1.66,7,,,
23239,01/01/2022,54,2940050090000,0.0,1.71,F_System,1.71,7,,,
23240,01/01/2022,54,2940050100000,0.0,0.16,F_System,0.16,6,,,
23241,01/01/2022,54,2940220010000,0.0,0.11,F_System,0.11,5,,,
23242,01/01/2022,54,2940220010000,0.11,1.14,F_System,1.03,6,,,
23243,01/01/2022,54,2940220010000,1.14,2.09,F_System,0.95,5,,,
23244,01/01/2022,54,2940220010000,2.09,2.17,F_System,0.08,7,,,
23245,01/01/2022,54,2940220020000,0.0,0.84,F_System,0.84,6,,,
23246,01/01/2022,54,2940220020000,0.84,1.46,F_System,0.62,5,,,
23247,01/01/2022,54,2940220030000,0.0,0.1,F_System,0.1,7,,,
23248,01/01/2022,54,2940220050000,0.0,0.47,F_System,0.47,7,,,
23249,01/01/2022,54,2940220050000,0.47,1.34,F_System,0.87,5,,,
23250,01/01/2022,54,2940220060000,0.0,0.12,F_System,0.12,7,,,
23251,01/01/2022,54,2940220070000,0.0,0.63,F_System,0.63,7,,,
23252,01/01/2022,54,2940220080000,0.0,0.003,F_System,0.003,7,,,
23253,01/01/2022,54,2940220080000,0.003,0.44,F_System,0.437,7,,,
23254,01/01/2022,54,2974002001900,0.0,0.39,F_System,0.39,5,,,
23255,01/01/2022,54,2974003001900,0.0,0.63,F_System,0.63,5,,,
23256,01/01/2022,54,2974004001900,0.0,0.15,F_System,0.15,4,,,
23257,01/01/2022,54,2974007001900,0.0,0.27,F_System,0.27,5,,,
23258,01/01/2022,54,2974008001900,0.0,0.07,F_System,0.07,5,,,
23259,01/01/2022,54,2974008001900,0.07,0.75,F_System,0.68,5,,,
23260,01/01/2022,54,2974009001900,0.0,0.9,F_System,0.9,5,,,
23261,01/01/2022,54,2974010001900,0.0,0.35,F_System,0.35,5,,,
23262,01/01/2022,54,2974011001900,0.0,0.3,F_System,0.3,5,,,
23263,01/01/2022,54,2974604001900,4.93,5.98,F_System,1.05,5,,,
23264,01/01/2022,54,2980901000000,0.0,1.15,F_System,1.15,7,,,
23265,01/01/2022,54,2980902000000,0.0,0.3,F_System,0.3,7,,,
23266,01/01/2022,54,2980903000000,0.0,0.11,F_System,0.11,7,,,
23267,01/01/2022,54,2980904000000,0.0,0.07,F_System,0.07,7,,,
23268,01/01/2022,54,2980904000000,0.07,1.0,F_System,0.93,7,,,
23269,01/01/2022,54,2980905000000,0.0,0.003,F_System,0.003,7,,,
23270,01/01/2022,54,2980905000000,0.003,0.25,F_System,0.247,7,,,
23271,01/01/2022,54,2980905000000,0.25,0.5,F_System,0.25,7,,,
23272,01/01/2022,54,2980906000000,0.0,0.7,F_System,0.7,7,,,
23273,01/01/2022,54,2980907000000,0.0,0.25,F_System,0.25,7,,,
23274,01/01/2022,54,2980908000000,0.0,0.15,F_System,0.15,7,,,
23275,01/01/2022,54,2980909000000,0.0,0.25,F_System,0.25,7,,,
23276,01/01/2022,54,2980910000000,0.0,1.13,F_System,1.13,7,,,
23277,01/01/2022,54,2980912000000,0.0,1.33,F_System,1.33,7,,,
23278,01/01/2022,54,2980913000000,0.0,0.58,F_System,0.58,7,,,
23279,01/01/2022,54,2980914000000,0.0,0.17,F_System,0.17,7,,,
23280,01/01/2022,54,2980915000000,0.0,0.17,F_System,0.17,7,,,
23281,01/01/2022,54,2980915000000,0.17,0.22,F_System,0.05,7,,,
23282,01/01/2022,54,2980916000000,0.0,0.08,F_System,0.08,7,,,
23283,01/01/2022,54,2980916000000,0.08,0.12,F_System,0.04,7,,,
23284,01/01/2022,54,2980917000000,0.0,0.31,F_System,0.31,7,,,
23285,01/01/2022,54,2980918000000,0.0,0.9,F_System,0.9,7,,,
23286,01/01/2022,54,2980919000000,0.0,0.2,F_System,0.2,7,,,
23287,01/01/2022,54,2980920000000,0.0,0.88,F_System,0.88,7,,,
23288,01/01/2022,54,2980921000000,0.0,0.12,F_System,0.12,7,,,
23289,01/01/2022,54,2980930000000,0.0,1.0,F_System,1.0,7,,,
23290,01/01/2022,54,2980931000000,0.0,0.41,F_System,0.41,7,,,
23291,01/01/2022,54,2980932000000,0.0,0.05,F_System,0.05,7,,,
23292,01/01/2022,54,2980933000000,0.0,0.21,F_System,0.21,7,,,
23293,01/01/2022,54,2980934000000,0.0,0.1,F_System,0.1,7,,,
23294,01/01/2022,54,2980935000000,0.0,0.11,F_System,0.11,7,,,
23295,01/01/2022,54,2980937000000,0.0,0.22,F_System,0.22,7,,,
23296,01/01/2022,54,2980938000000,0.0,0.1,F_System,0.1,7,,,
23297,01/01/2022,54,2980939000000,0.0,0.27,F_System,0.27,7,,,
23298,01/01/2022,54,2980940000000,0.0,0.13,F_System,0.13,7,,,
23299,01/01/2022,54,2980942000000,0.0,0.11,F_System,0.11,7,,,
23300,01/01/2022,54,2980943000000,0.0,0.08,F_System,0.08,7,,,
23301,01/01/2022,54,2980944000000,0.0,0.67,F_System,0.67,7,,,
23302,01/01/2022,54,2980945000000,0.0,0.86,F_System,0.86,7,,,
23303,01/01/2022,54,2980946000000,0.0,0.18,F_System,0.18,7,,,
23304,01/01/2022,54,2980947000000,0.0,0.13,F_System,0.13,7,,,
23305,01/01/2022,54,2980948000000,0.0,0.04,F_System,0.04,7,,,
23306,01/01/2022,54,2980949000000,0.0,0.34,F_System,0.34,7,,,
23307,01/01/2022,54,2980950000000,0.0,0.37,F_System,0.37,7,,,
23308,01/01/2022,54,2980953000000,0.0,0.21,F_System,0.21,7,,,
23309,01/01/2022,54,2980954000000,0.0,0.15,F_System,0.15,7,,,
23310,01/01/2022,54,2980955000000,0.0,1.73,F_System,1.73,7,,,
23311,01/01/2022,54,2980957000000,0.0,0.14,F_System,0.14,7,,,
23312,01/01/2022,54,2980958000000,0.0,0.15,F_System,0.15,7,,,
23313,01/01/2022,54,2980960000000,0.0,0.29,F_System,0.29,7,,,
23314,01/01/2022,54,2980961000000,0.0,0.03,F_System,0.03,7,,,
23315,01/01/2022,54,2980962000000,0.0,0.29,F_System,0.29,7,,,
23316,01/01/2022,54,2980963000000,0.0,0.75,F_System,0.75,7,,,
23317,01/01/2022,54,2980964000000,0.0,0.36,F_System,0.36,7,,,
23318,01/01/2022,54,2980965000000,0.0,0.46,F_System,0.46,7,,,
23319,01/01/2022,54,2980966000000,0.0,0.43,F_System,0.43,7,,,
23320,01/01/2022,54,2980967000000,0.0,0.87,F_System,0.87,7,,,
23321,01/01/2022,54,2980968000000,0.0,0.29,F_System,0.29,7,,,
23322,01/01/2022,54,2980969000000,0.0,0.31,F_System,0.31,7,,,
23323,01/01/2022,54,30200520000EB,0.0,12.9,F_System,12.9,3,,,
23324,01/01/2022,54,30200520000EB,12.9,20.28,F_System,7.38,3,,,
23325,01/01/2022,54,30200520000EB,20.28,21.97,F_System,1.69,3,,,
23326,01/01/2022,54,30200520000EB,21.97,22.89,F_System,0.92,3,,,
23327,01/01/2022,54,30200520000EB,22.89,44.74,F_System,21.85,3,,,
23328,01/01/2022,54,30200520000EB,45.17,58.82,F_System,13.65,3,,,
23329,01/01/2022,54,30200520000WB,0.0,12.9,F_System,12.9,3,,,
23330,01/01/2022,54,30200520000WB,12.9,20.28,F_System,7.38,3,,,
23331,01/01/2022,54,30200520000WB,20.28,20.31,F_System,0.03,3,,,
23332,01/01/2022,54,30200520000WB,20.59,21.97,F_System,1.38,3,,,
23333,01/01/2022,54,30200520000WB,21.97,22.89,F_System,0.92,3,,,
23334,01/01/2022,54,30200520000WB,22.89,44.74,F_System,21.85,3,,,
23335,01/01/2022,54,30200520000WB,45.17,58.82,F_System,13.65,3,,,
23336,01/01/2022,54,30200520004NB,0.0,0.096,F_System,0.096,5,,,
23337,01/01/2022,54,30200520004NB,0.096,0.39,F_System,0.294,5,,,
23338,01/01/2022,54,30200520007WB,0.0,0.27,F_System,0.27,3,,,
23339,01/01/2022,54,30201190000NB,0.0,0.07,F_System,0.07,3,,,
23340,01/01/2022,54,30201190000NB,7.45,11.8,F_System,4.35,3,,,
23341,01/01/2022,54,30201190000NB,11.8,12.1,F_System,0.3,3,,,
23342,01/01/2022,54,30201190000NB,12.1,21.15,F_System,9.05,3,,,
23343,01/01/2022,54,30201190000SB,0.0,0.07,F_System,0.07,3,,,
23344,01/01/2022,54,30201190000SB,7.45,11.8,F_System,4.35,3,,,
23345,01/01/2022,54,30201190000SB,11.8,12.1,F_System,0.3,3,,,
23346,01/01/2022,54,30201190000SB,12.1,21.15,F_System,9.05,3,,,
23347,01/01/2022,54,30201190001NB,0.0,0.04,F_System,0.04,5,,,
23348,01/01/2022,54,30201190001NB,0.04,0.07,F_System,0.03,5,,,
23349,01/01/2022,54,30201190001NB,0.07,0.1,F_System,0.03,5,,,
23350,01/01/2022,54,30201190001SB,0.0,0.04,F_System,0.04,5,,,
23351,01/01/2022,54,30201190001SB,0.04,0.07,F_System,0.03,5,,,
23352,01/01/2022,54,30201190001SB,0.07,0.1,F_System,0.03,5,,,
23353,01/01/2022,54,30201190002EB,0.0,0.18,F_System,0.18,5,,,
23354,01/01/2022,54,30201190002WB,0.0,0.18,F_System,0.18,5,,,
23355,01/01/2022,54,30201190023EB,0.0,0.18,F_System,0.18,5,,,
23356,01/01/2022,54,30201190023WB,0.0,0.18,F_System,0.18,5,,,
23357,01/01/2022,54,3030044000000,0.0,0.1,F_System,0.1,3,,,
23358,01/01/2022,54,3030049000000,0.0,19.34,F_System,19.34,5,,,
23359,01/01/2022,54,3030065000000,0.0,0.39,F_System,0.39,5,,,
23360,01/01/2022,54,3030065000000,0.39,3.73,F_System,3.34,5,,,
23361,01/01/2022,54,3030065000000,8.4,16.14,F_System,7.74,5,,,
23362,01/01/2022,54,3030065000000,16.63,23.87,F_System,7.24,5,,,
23363,01/01/2022,54,3030065000200,0.0,0.06,F_System,0.06,5,,,
23364,01/01/2022,54,30300650002000001,0.0,0.02,F_System,0.02,5,,,
23365,01/01/2022,54,3030080000000,4.6,10.98,F_System,6.38,3,,,
23366,01/01/2022,54,3040001000000,0.0,1.02,F_System,1.02,7,,,
23367,01/01/2022,54,3040001000000,1.02,2.6,F_System,1.58,7,,,
23368,01/01/2022,54,3040001000000,2.6,3.18,F_System,0.58,7,,,
23369,01/01/2022,54,3040001000000,3.18,3.82,F_System,0.64,7,,,
23370,01/01/2022,54,3040001000000,3.82,10.24,F_System,6.42,7,,,
23371,01/01/2022,54,3040001020000,0.0,0.01,F_System,0.01,7,,,
23372,01/01/2022,54,3040001020000,0.01,1.14,F_System,1.13,7,,,
23373,01/01/2022,54,3040001030000,0.0,0.59,F_System,0.59,7,,,
23374,01/01/2022,54,3040001030000,0.59,0.78,F_System,0.19,7,,,
23375,01/01/2022,54,3040001040000,0.0,2.6,F_System,2.6,7,,,
23376,01/01/2022,54,3040001050000,0.0,2.03,F_System,2.03,7,,,
23377,01/01/2022,54,3040001060000,0.0,1.0,F_System,1.0,7,,,
23378,01/01/2022,54,3040002000000,0.0,10.92,F_System,10.92,6,,,
23379,01/01/2022,54,3040002010000,0.0,1.53,F_System,1.53,7,,,
23380,01/01/2022,54,3040002020000,0.0,7.25,F_System,7.25,7,,,
23381,01/01/2022,54,3040002020000,7.25,10.24,F_System,2.99,7,,,
23382,01/01/2022,54,3040002030000,0.0,0.38,F_System,0.38,7,,,
23383,01/01/2022,54,3040002030000,0.38,0.41,F_System,0.03,7,,,
23384,01/01/2022,54,3040002030000,0.41,0.46,F_System,0.05,7,,,
23385,01/01/2022,54,3040002040000,0.0,1.68,F_System,1.68,7,,,
23386,01/01/2022,54,3040002040000,1.68,1.96,F_System,0.28,7,,,
23387,01/01/2022,54,3040002050000,0.0,0.8,F_System,0.8,7,,,
23388,01/01/2022,54,3040002060000,0.0,0.49,F_System,0.49,7,,,
23389,01/01/2022,54,3040002070000,0.0,0.22,F_System,0.22,7,,,
23390,01/01/2022,54,3040003000000,0.0,3.28,F_System,3.28,7,,,
23391,01/01/2022,54,3040003010000,0.0,2.27,F_System,2.27,7,,,
23392,01/01/2022,54,3040003020000,0.0,0.01,F_System,0.01,5,,,
23393,01/01/2022,54,3040003020000,0.17,4.34,F_System,4.17,5,,,
23394,01/01/2022,54,3040003020200,0.0,0.017,F_System,0.017,5,,,
23395,01/01/2022,54,3040003030000,0.0,0.78,F_System,0.78,7,,,
23396,01/01/2022,54,3040003030000,0.78,1.03,F_System,0.25,7,,,
23397,01/01/2022,54,3040003040000,0.0,6.26,F_System,6.26,7,,,
23398,01/01/2022,54,3040003050000,0.0,21.66,F_System,21.66,5,,,
23399,01/01/2022,54,3040003060000,0.0,0.06,F_System,0.06,7,,,
23400,01/01/2022,54,3040003070000,0.0,1.22,F_System,1.22,7,,,
23401,01/01/2022,54,3040003080000,0.0,0.41,F_System,0.41,7,,,
23402,01/01/2022,54,3040003080000,0.41,1.44,F_System,1.03,7,,,
23403,01/01/2022,54,3040003090000,0.0,0.47,F_System,0.47,7,,,
23404,01/01/2022,54,3040003100000,0.0,0.16,F_System,0.16,7,,,
23405,01/01/2022,54,3040003110000,0.0,0.58,F_System,0.58,7,,,
23406,01/01/2022,54,3040003120000,0.0,0.16,F_System,0.16,7,,,
23407,01/01/2022,54,3040003120000,0.48,3.79,F_System,3.31,7,,,
23408,01/01/2022,54,3040003120000,3.79,4.18,F_System,0.39,7,,,
23409,01/01/2022,54,3040003120000,4.18,4.34,F_System,0.16,5,,,
23410,01/01/2022,54,3040003120000,4.34,4.59,F_System,0.25,7,,,
23411,01/01/2022,54,3040003120000,4.59,5.58,F_System,0.99,7,,,
23412,01/01/2022,54,3040003120000,5.58,7.91,F_System,2.33,7,,,
23413,01/01/2022,54,3040003140000,0.0,0.4,F_System,0.4,7,,,
23414,01/01/2022,54,3040003140000,0.4,0.6,F_System,0.2,7,,,
23415,01/01/2022,54,3040003150000,0.0,0.4,F_System,0.4,7,,,
23416,01/01/2022,54,3040003170000,0.0,0.22,F_System,0.22,7,,,
23417,01/01/2022,54,3040003180000,0.0,0.65,F_System,0.65,7,,,
23418,01/01/2022,54,3040003190000,0.0,0.17,F_System,0.17,7,,,
23419,01/01/2022,54,3040003200000,0.0,0.02,F_System,0.02,7,,,
23420,01/01/2022,54,3040003200000,0.02,0.07,F_System,0.05,7,,,
23421,01/01/2022,54,3040003210000,0.0,0.02,F_System,0.02,7,,,
23422,01/01/2022,54,3040003220000,0.0,0.2,F_System,0.2,7,,,
23423,01/01/2022,54,3040003230000,0.0,0.1,F_System,0.1,7,,,
23424,01/01/2022,54,3040006000000,0.0,9.18,F_System,9.18,5,,,
23425,01/01/2022,54,3040006010000,0.0,1.65,F_System,1.65,7,,,
23426,01/01/2022,54,3040006010000,1.65,1.79,F_System,0.14,7,,,
23427,01/01/2022,54,3040006020000,0.0,2.0,F_System,2.0,7,,,
23428,01/01/2022,54,3040006020000,2.0,2.09,F_System,0.09,7,,,
23429,01/01/2022,54,3040006030000,0.0,0.4,F_System,0.4,7,,,
23430,01/01/2022,54,3040006030000,0.4,0.64,F_System,0.24,7,,,
23431,01/01/2022,54,3040006040000,0.0,0.19,F_System,0.19,7,,,
23432,01/01/2022,54,3040006040000,0.19,0.48,F_System,0.29,7,,,
23433,01/01/2022,54,3040006050000,0.0,0.04,F_System,0.04,7,,,
23434,01/01/2022,54,3040006060000,0.0,0.19,F_System,0.19,7,,,
23435,01/01/2022,54,3040006070000,0.0,0.41,F_System,0.41,7,,,
23436,01/01/2022,54,3040006070000,0.41,1.2,F_System,0.79,7,,,
23437,01/01/2022,54,3040006100000,0.0,0.13,F_System,0.13,7,,,
23438,01/01/2022,54,3040006110000,0.0,0.07,F_System,0.07,7,,,
23439,01/01/2022,54,3040006120000,0.0,0.11,F_System,0.11,7,,,
23440,01/01/2022,54,3040006130000,0.0,0.05,F_System,0.05,7,,,
23441,01/01/2022,54,3040006130000,0.05,0.4,F_System,0.35,7,,,
23442,01/01/2022,54,3040006140000,0.0,0.05,F_System,0.05,7,,,
23443,01/01/2022,54,3040006150000,0.0,0.1,F_System,0.1,7,,,
23444,01/01/2022,54,3040006160000,0.0,0.2,F_System,0.2,7,,,
23445,01/01/2022,54,3040006170000,0.0,0.1,F_System,0.1,7,,,
23446,01/01/2022,54,3040006180000,0.0,0.2,F_System,0.2,7,,,
23447,01/01/2022,54,3040006190000,0.0,0.08,F_System,0.08,7,,,
23448,01/01/2022,54,3040006200000,0.0,0.3,F_System,0.3,7,,,
23449,01/01/2022,54,3040006210000,0.0,0.23,F_System,0.23,7,,,
23450,01/01/2022,54,3040007010000,0.0,2.49,F_System,2.49,7,,,
23451,01/01/2022,54,3040007020000,0.0,1.12,F_System,1.12,7,,,
23452,01/01/2022,54,3040007020000,1.12,1.23,F_System,0.11,7,,,
23453,01/01/2022,54,3040007030000,0.0,0.08,F_System,0.08,7,,,
23454,01/01/2022,54,3040007030000,0.08,0.31,F_System,0.23,7,,,
23455,01/01/2022,54,3040007030000,0.31,0.44,F_System,0.13,7,,,
23456,01/01/2022,54,3040007040000,0.0,0.67,F_System,0.67,7,,,
23457,01/01/2022,54,3040007050000,0.0,1.38,F_System,1.38,7,,,
23458,01/01/2022,54,3040007050000,1.38,1.47,F_System,0.09,7,,,
23459,01/01/2022,54,3040007050000,1.47,1.6,F_System,0.13,7,,,
23460,01/01/2022,54,3040007060000,0.0,1.67,F_System,1.67,7,,,
23461,01/01/2022,54,3040007070000,0.0,0.48,F_System,0.48,7,,,
23462,01/01/2022,54,3040007080000,0.0,0.61,F_System,0.61,7,,,
23463,01/01/2022,54,3040007080000,0.61,0.67,F_System,0.06,7,,,
23464,01/01/2022,54,3040007080000,0.67,0.77,F_System,0.1,7,,,
23465,01/01/2022,54,3040007090000,0.0,0.09,F_System,0.09,7,,,
23466,01/01/2022,54,3040007100000,0.0,1.57,F_System,1.57,7,,,
23467,01/01/2022,54,3040007110000,0.0,0.1,F_System,0.1,7,,,
23468,01/01/2022,54,3040007120000,0.0,0.09,F_System,0.09,7,,,
23469,01/01/2022,54,3040008000000,0.0,7.28,F_System,7.28,5,,,
23470,01/01/2022,54,3040008000000,7.28,8.13,F_System,0.85,6,,,
23471,01/01/2022,54,3040008000000,8.13,8.81,F_System,0.68,6,,,
23472,01/01/2022,54,3040008010000,0.0,6.34,F_System,6.34,5,,,
23473,01/01/2022,54,3040008030000,0.0,3.09,F_System,3.09,7,,,
23474,01/01/2022,54,3040008040000,0.0,2.0,F_System,2.0,7,,,
23475,01/01/2022,54,3040008040000,2.0,2.12,F_System,0.12,7,,,
23476,01/01/2022,54,3040008050000,0.0,1.03,F_System,1.03,7,,,
23477,01/01/2022,54,3040008050000,1.03,1.53,F_System,0.5,7,,,
23478,01/01/2022,54,3040008060000,0.0,0.19,F_System,0.19,7,,,
23479,01/01/2022,54,3040008060000,0.19,0.25,F_System,0.06,7,,,
23480,01/01/2022,54,3040008070000,0.0,0.04,F_System,0.04,7,,,
23481,01/01/2022,54,3040008070000,0.04,0.22,F_System,0.18,7,,,
23482,01/01/2022,54,3040008080000,0.0,0.52,F_System,0.52,7,,,
23483,01/01/2022,54,3040008080000,0.52,0.8,F_System,0.28,7,,,
23484,01/01/2022,54,3040008090000,0.0,0.21,F_System,0.21,7,,,
23485,01/01/2022,54,3040008100000,0.0,0.09,F_System,0.09,7,,,
23486,01/01/2022,54,3040009010000,0.0,1.16,F_System,1.16,7,,,
23487,01/01/2022,54,3040009020000,0.0,0.3,F_System,0.3,7,,,
23488,01/01/2022,54,3040009030000,0.0,0.43,F_System,0.43,7,,,
23489,01/01/2022,54,3040009100000,0.0,0.09,F_System,0.09,7,,,
23490,01/01/2022,54,3040009110000,0.0,0.2,F_System,0.2,7,,,
23491,01/01/2022,54,3040009120000,0.0,0.31,F_System,0.31,7,,,
23492,01/01/2022,54,3040009130000,0.0,0.15,F_System,0.15,7,,,
23493,01/01/2022,54,3040009130000,0.15,0.21,F_System,0.06,7,,,
23494,01/01/2022,54,3040009140000,0.0,0.18,F_System,0.18,7,,,
23495,01/01/2022,54,3040009150000,0.0,0.15,F_System,0.15,7,,,
23496,01/01/2022,54,3040009170000,0.0,0.07,F_System,0.07,7,,,
23497,01/01/2022,54,3040009180000,0.0,0.1,F_System,0.1,7,,,
23498,01/01/2022,54,3040009190000,0.0,0.05,F_System,0.05,7,,,
23499,01/01/2022,54,3040009200000,0.0,0.01,F_System,0.01,7,,,
23500,01/01/2022,54,3040009200000,0.01,0.13,F_System,0.12,7,,,
23501,01/01/2022,54,3040009210000,0.0,0.18,F_System,0.18,7,,,
23502,01/01/2022,54,3040010000000,0.0,6.821,F_System,6.821,5,,,
23503,01/01/2022,54,3040010000000,6.821,7.91,F_System,1.089,7,,,
23504,01/01/2022,54,3040010010000,0.0,1.51,F_System,1.51,5,,,
23505,01/01/2022,54,3040010010000,1.51,1.8,F_System,0.29,7,,,
23506,01/01/2022,54,3040010010000,1.8,6.86,F_System,5.06,7,,,
23507,01/01/2022,54,3040010020000,0.0,1.18,F_System,1.18,7,,,
23508,01/01/2022,54,3040010030000,0.0,1.67,F_System,1.67,7,,,
23509,01/01/2022,54,3040010030000,1.67,1.91,F_System,0.24,7,,,
23510,01/01/2022,54,3040012000000,0.0,2.25,F_System,2.25,7,,,
23511,01/01/2022,54,3040012010000,0.0,0.45,F_System,0.45,7,,,
23512,01/01/2022,54,3040012020000,0.0,1.6,F_System,1.6,7,,,
23513,01/01/2022,54,3040012030000,0.0,0.3,F_System,0.3,7,,,
23514,01/01/2022,54,3040013000000,0.0,9.77,F_System,9.77,5,,,
23515,01/01/2022,54,3040013000000,11.21,12.01,F_System,0.8,5,,,
23516,01/01/2022,54,3040013000000,12.01,16.43,F_System,4.42,7,,,
23517,01/01/2022,54,3040013010000,0.0,0.83,F_System,0.83,7,,,
23518,01/01/2022,54,3040013010000,0.83,0.98,F_System,0.15,7,,,
23519,01/01/2022,54,3040013020000,0.0,1.24,F_System,1.24,7,,,
23520,01/01/2022,54,3040013030000,0.0,0.67,F_System,0.67,7,,,
23521,01/01/2022,54,3040013030000,0.67,0.7,F_System,0.03,7,,,
23522,01/01/2022,54,3040013040000,0.0,0.8,F_System,0.8,7,,,
23523,01/01/2022,54,3040013050000,0.0,0.4,F_System,0.4,7,,,
