StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,THICKNESS_FLEXIBLE_VN,THICKNESS_FLEXIBLE_VT,THICKNESS_FLEXIBLE_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,2840019290000,2.54,3.32,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.78,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840021010000,0.0,0.89,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.89,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840024000000,0.0,0.3,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840024000000,0.3,2.789,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.489,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840025000000,0.0,0.57,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.57,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840025000000,0.57,1.53,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.96,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840027000000,0.0,1.57,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.57,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840027000000,2.12,2.59,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.47,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,2840052200000,0.001,0.82,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.819,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,39100680000EB,31.42,32.06,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.64,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3630028000000,24.07,25.57,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.5,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,26.37,29.12,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.75,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,34.47,34.78,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.31,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,0.0,3.69,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.69,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,34.79,37.89,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.1,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,6.01,7.15,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.14,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3830039000000,27.78,28.08,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,4.37,6.01,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.64,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,36200330000EB,5.49,5.92,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.43,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3830092000000,0.0,5.83,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,5.83,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,14.15,14.67,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.52,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,19.58,21.84,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.26,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,7.77,9.82,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.05,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,38202190000NB,3.69,4.37,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.68,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540023060000,0.0,0.76,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.76,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540008010000,0.0,0.1,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.1,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540007090000,0.0,0.32,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.32,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540007060000,0.0,0.52,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,1.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.52,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540004020000,0.0,0.34,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,State Paver,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.34,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540041090000,1.31,1.45,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.14,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540041010000,1.62,2.39,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.77,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540003000000,0.0,2.55,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,3.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.55,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3540008000000,2.96,4.96,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.0,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,39202190000NB,0.0,0.8,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.8,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,39202190000NB,0.8,3.01,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.21,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,39202190000NB,3.01,3.31,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,39202190000NB,3.31,4.76,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.45,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3930072000000,18.42,20.44,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.02,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,3940003000000,4.6,7.27,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.67,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,40100640000EB,31.77,32.57,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.8,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,40100640000EB,36.27,38.68,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.41,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,40100640000EB,34.45,36.27,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.82,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,40100640000EB,40.46,41.546,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.086,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,40100640000EB,33.45,34.45,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.0,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,40100640000EB,32.57,33.45,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.88,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,0.0,2.17,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.17,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,17.4,19.15,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.75,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,27.85,30.16,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.31,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,8.74,9.68,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.94,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42200330000EB,10.26,10.99,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.73,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,19.15,21.44,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.29,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42200330000EB,9.5,9.74,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.24,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,0.0,3.24,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,3.24,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,15.89,17.4,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.51,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,21.48,21.67,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.19,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,42202190000NB,8.55,8.74,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,2.0,,,,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.19,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,2.17,6.47,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,4.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,17.18,17.95,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.77,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,18.31,18.41,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.1,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,18.41,18.64,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.23,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,18.64,19.33,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.69,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,19.8,21.61,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.81,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,23.31,24.09,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.78,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190000NB,16.669,16.925,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.256,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190014NB,0.0,2.0,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.0,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190014NB,2.0,2.3,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190014NB,2.3,2.7,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.4,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190023EB,0.034,1.1,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.066,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190023EB,1.1,1.2,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.1,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190023EB,1.2,1.36,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.16,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190023EB,0.0,0.033,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,New 2021,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.033,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,41200190023EB,0.033,0.034,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,New 2021,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.001,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130003000000,37.1,37.73,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.63,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130003000000,35.98,36.18,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.2,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130003000000,36.23,36.49,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.26,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,8.47,9.485,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.015,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,12.0,14.12,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.12,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,14.42,14.72,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.3,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,14.72,15.08,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.36,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,15.65,15.81,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.16,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,18.53,18.82,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.29,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,18.82,18.96,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,New 2021,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.14,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,18.96,19.79,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.83,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,9.485,9.8,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.315,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130016000000,15.08,15.4,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.32,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130041000000,0.0,0.71,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.71,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130041000000,1.85,1.9,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.05,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130041000000,1.99,2.19,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.2,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130054000000,2.48,4.86,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,2.38,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130054000000,4.86,5.72,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.86,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130054000000,6.35,6.54,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.19,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130054000000,6.54,7.1,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.56,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130054000000,7.1,7.41,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.31,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130054000000,7.41,8.84,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.43,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130054000000,10.14,10.33,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.19,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130061000000,2.604,3.29,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.686,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130210000000,1.2,1.89,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,New 2021,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.69,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130210000000,1.89,2.79,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.9,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4130307000000,4.55,5.59,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.04,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140001000000,1.95,3.4,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,1.45,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140001000000,3.4,4.14,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.74,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140003180000,2.77,3.51,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.74,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140004030000,0.0,0.47,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.47,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140006000000,0.0,0.14,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.14,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140006000000,0.91,1.13,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.22,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140006020000,1.57,1.69,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.12,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140006030000,0.53,1.48,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.95,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
54,4140006090000,0.6,1.37,THICKNESS_FLEXIBLE,1/1/2022 12:00:00 AM,9.0,,,New 2021,5/25/2023 1:04:47 PM,12/31/9999 12:00:00 AM,0.77,b5cd8fea-340c-45f2-8298-1fb9bd0dc1f1,,
