StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,PCT_DH_SINGLE_UNIT_VN,PCT_DH_SINGLE_UNIT_VT,PCT_DH_SINGLE_UNIT_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,2040011000000,0.899,0.95,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.337,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.051,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071069001900,0.0,0.22,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,1.218,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.22,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071068001900,0.0,0.48,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.856,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.48,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071062001900,0.0,1.38,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.904,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.38,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071058001900,0.09,1.81,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,34.036,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.72,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071056001900,0.0,0.38,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.38,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071026001900,0.0,0.33,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,2.617,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.33,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071020001900,0.06,0.46,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.702,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.4,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071013001900,0.0,1.48,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,1.743,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.48,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2071011001900,0.06,0.42,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,14.199,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.36,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2040009030000,0.97,2.86,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.021,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.89,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,15.25,16.17,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.92,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,22201190000NB,3.37,5.4,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.489,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,2.03,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,19.41,20.39,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.98,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23201190000NB,2.54,2.67,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.192,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.13,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2340119900000,0.0,0.5,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.686,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.5,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23201190000NB,11.87,12.283,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.192,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.413,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23201190000NB,3.59,5.27,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.192,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.68,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23201190000NB,2.67,3.59,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.192,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.92,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23201190000NB,2.2,2.54,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.192,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.34,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23201190000NB,1.44,2.2,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.192,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.76,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23201190000NB,0.0,0.85,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.192,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.85,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2340110580000,0.44,0.98,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.301,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.54,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2340110580000,0.0,0.44,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.301,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.44,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330080000000,0.86,1.57,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.658,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.71,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330073000000,0.31,2.15,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.277,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.84,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,23200520000EB,0.0,0.43,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,9.06,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.43,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330044000000,16.02,17.07,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.402,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.05,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330017000000,0.32,1.1,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.303,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.78,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,14.782,15.25,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.468,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,27.14,28.6,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.46,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,18.76,19.41,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.65,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,17.76,18.21,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.45,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,17.46,17.76,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.3,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,16.77,17.46,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.69,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,12.79,12.95,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.16,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2340005000000,0.45,2.789,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.512,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,2.339,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,10.58,10.76,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.18,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,22201190000NB,5.4,6.41,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.489,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.01,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2240012000000,4.91,5.18,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.776,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.27,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2230010000000,17.81,19.07,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.4,A,,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.26,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2230003000000,5.71,6.1,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,8.278,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.39,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2140015000000,2.36,4.01,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.193,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.65,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2330010000000,20.39,22.05,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.253,A,,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.66,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25200190000NB,3.003,4.64,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.096,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.637,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2530310000000,9.67,10.1,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.018,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.43,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2530310000000,7.16,7.808,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.018,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.648,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2530310000000,8.35,8.45,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.018,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.1,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540250550000,0.045,0.29,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.702,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.245,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540250320000,2.05,2.49,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.44,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540250310000,0.0,0.55,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.907,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.55,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540250180000,0.08,0.85,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.77,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25202500000NB,3.785,4.16,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.711,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.375,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25202500000NB,2.87,3.0,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.711,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.13,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,139.82,140.352,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.532,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,139.1,139.82,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.72,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,136.64,139.1,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,2.46,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,135.66,136.64,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.98,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,134.97,135.66,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.69,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,133.37,134.97,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.6,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,130.53,133.37,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,2.84,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,129.52,130.48,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.96,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25100790000NB,129.22,129.52,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,4.835,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.3,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540073730000,2.673,3.34,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.557,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.667,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540073730000,2.11,2.33,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.557,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.22,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540073000000,2.45,3.55,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,6.92,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.1,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072040000,0.0,0.13,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.13,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072020000,1.76,1.93,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.17,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072020000,1.17,1.71,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.54,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072020000,0.72,1.17,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.45,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072020000,0.5,0.72,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.22,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072020000,0.0,0.5,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,0.0,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.5,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072000000,2.07,2.67,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.174,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.6,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540072000000,1.02,1.79,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.174,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.77,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540064020000,0.0,0.24,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.532,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.24,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540060000000,2.11,2.61,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.782,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.5,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540060000000,4.38,4.86,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.782,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.48,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540054000000,0.0,0.183,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,1.477,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.183,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540031010000,1.72,2.03,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.286,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.31,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2540019310000,0.4,0.89,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.702,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.49,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,25200190000NB,7.97,8.47,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,3.096,A,12/31/2020 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.5,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430083000000,14.092,17.6,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.273,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,3.508,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430083000000,17.6,18.01,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.273,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.41,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430083000000,7.94,8.06,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.273,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.12,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430083000000,6.42,7.46,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.273,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.04,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430083000000,0.0,6.42,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,5.273,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,6.42,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,24200520000EB,24.59,26.77,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.506,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,2.18,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,24200520000EB,9.59,12.82,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.506,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,3.23,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,24200520000EB,6.4,7.91,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.506,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.51,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,24200520000EB,5.19,6.4,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.506,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.21,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,24200520000EB,2.54,3.72,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.506,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.18,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,24200520000EB,0.0,1.09,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.506,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,1.09,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,32.7,35.38,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,2.68,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,29.19,29.41,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.22,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,23.76,24.86,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.1,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,22.05,23.76,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.71,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,20.79,22.05,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.26,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,19.56,20.79,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,1.23,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,16.06,19.56,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,3.5,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,13.75,14.05,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:03 PM,12/31/9999 12:00:00 AM,0.3,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,9.47,10.14,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,0.67,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
54,2430016000000,4.05,6.18,PCT_DH_SINGLE_UNIT,1/1/2022 12:00:00 AM,7.348,A,12/31/2021 12:00:00 AM,,4/18/2023 5:06:04 PM,12/31/9999 12:00:00 AM,2.13,76ae2eaf-53dc-4b4c-ae56-a1ee4f190032,,
