StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,CURVES_C_VN,CURVES_C_VT,CURVES_C_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,2430016000000,23.76,24.86,CURVES_C,1/1/2022 12:00:00 AM,0.112,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.1,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2430016000000,29.19,29.41,CURVES_C,1/1/2022 12:00:00 AM,0.022,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2430016000000,32.7,35.38,CURVES_C,1/1/2022 12:00:00 AM,0.215,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,2.68,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2430083000000,0.0,6.42,CURVES_C,1/1/2022 12:00:00 AM,0.666,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,6.42,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2430083000000,6.42,7.46,CURVES_C,1/1/2022 12:00:00 AM,0.138,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.04,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2430083000000,14.092,17.6,CURVES_C,1/1/2022 12:00:00 AM,0.388,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,3.508,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2430083000000,17.6,18.01,CURVES_C,1/1/2022 12:00:00 AM,0.063,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.41,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2440009000000,7.87,9.2,CURVES_C,1/1/2022 12:00:00 AM,0.187,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.33,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,25100790000NB,129.52,130.19,CURVES_C,1/1/2022 12:00:00 AM,0.016,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.67,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,25100790000NB,130.19,130.48,CURVES_C,1/1/2022 12:00:00 AM,0.016,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.29,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,25100790000NB,130.53,133.37,CURVES_C,1/1/2022 12:00:00 AM,0.007,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,2.84,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,25100790000NB,136.64,139.1,CURVES_C,1/1/2022 12:00:00 AM,0.024,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.46,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,25200190000NB,7.97,8.47,CURVES_C,1/1/2022 12:00:00 AM,0.051,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.5,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,25202500000NB,2.87,3.0,CURVES_C,1/1/2022 12:00:00 AM,0.005,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.13,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,25202500000NB,3.785,4.16,CURVES_C,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.375,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2530310000000,7.16,7.808,CURVES_C,1/1/2022 12:00:00 AM,0.082,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.648,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2530310000000,8.35,8.45,CURVES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.1,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540019310000,0.4,0.89,CURVES_C,1/1/2022 12:00:00 AM,0.129,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.49,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540031010000,1.72,2.03,CURVES_C,1/1/2022 12:00:00 AM,0.12,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.31,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540054000000,0.0,0.183,CURVES_C,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.183,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540060000000,2.11,2.61,CURVES_C,1/1/2022 12:00:00 AM,0.078,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.5,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540060000000,4.38,4.86,CURVES_C,1/1/2022 12:00:00 AM,0.033,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.48,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540064020000,0.0,0.24,CURVES_C,1/1/2022 12:00:00 AM,0.029,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.24,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540072000000,1.02,1.79,CURVES_C,1/1/2022 12:00:00 AM,0.123,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.77,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540072000000,2.07,2.67,CURVES_C,1/1/2022 12:00:00 AM,0.044,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.6,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540072020000,0.0,0.5,CURVES_C,1/1/2022 12:00:00 AM,0.068,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.5,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540072020000,0.5,0.72,CURVES_C,1/1/2022 12:00:00 AM,0.031,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540072020000,0.72,1.17,CURVES_C,1/1/2022 12:00:00 AM,0.026,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.45,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540072020000,1.17,1.71,CURVES_C,1/1/2022 12:00:00 AM,0.029,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.54,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540072020000,1.76,1.93,CURVES_C,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.17,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540073000000,2.45,3.55,CURVES_C,1/1/2022 12:00:00 AM,0.19,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.1,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540073730000,2.11,2.33,CURVES_C,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540073730000,2.673,3.34,CURVES_C,1/1/2022 12:00:00 AM,0.083,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.667,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540250180000,0.08,0.85,CURVES_C,1/1/2022 12:00:00 AM,0.046,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.77,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540250320000,2.05,2.49,CURVES_C,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.44,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2540250550000,0.045,0.29,CURVES_C,1/1/2022 12:00:00 AM,0.078,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.245,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2572520001900,1.04,1.81,CURVES_C,1/1/2022 12:00:00 AM,0.053,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.77,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,0.0,3.56,CURVES_C,1/1/2022 12:00:00 AM,0.282,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,3.56,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,3.56,4.01,CURVES_C,1/1/2022 12:00:00 AM,0.124,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.45,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,4.01,4.62,CURVES_C,1/1/2022 12:00:00 AM,0.101,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.61,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,4.65,7.1,CURVES_C,1/1/2022 12:00:00 AM,0.394,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,2.45,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,7.1,8.07,CURVES_C,1/1/2022 12:00:00 AM,0.206,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.97,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,8.07,9.79,CURVES_C,1/1/2022 12:00:00 AM,0.299,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.72,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,9.79,10.67,CURVES_C,1/1/2022 12:00:00 AM,0.144,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.88,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,11.65,12.35,CURVES_C,1/1/2022 12:00:00 AM,0.122,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.7,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,12.47,13.37,CURVES_C,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.9,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,13.4,15.31,CURVES_C,1/1/2022 12:00:00 AM,0.113,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.91,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,23.89,24.64,CURVES_C,1/1/2022 12:00:00 AM,0.059,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.75,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,28.49,29.07,CURVES_C,1/1/2022 12:00:00 AM,0.034,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.58,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,29.07,29.71,CURVES_C,1/1/2022 12:00:00 AM,0.111,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.64,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,29.71,30.09,CURVES_C,1/1/2022 12:00:00 AM,0.061,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.38,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,26202500000NB,30.09,30.92,CURVES_C,1/1/2022 12:00:00 AM,0.034,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.83,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2630002000000,18.24,18.76,CURVES_C,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.52,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2630086000000,0.2,0.51,CURVES_C,1/1/2022 12:00:00 AM,0.045,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.31,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640001000000,0.0,0.44,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.44,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640001000000,0.6,1.209,CURVES_C,1/1/2022 12:00:00 AM,0.066,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.609,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640003000000,0.0,1.31,CURVES_C,1/1/2022 12:00:00 AM,0.104,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.31,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640010000000,0.0,0.423,CURVES_C,1/1/2022 12:00:00 AM,0.148,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.423,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640034000000,4.38,5.18,CURVES_C,1/1/2022 12:00:00 AM,0.128,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.8,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640034000000,5.18,5.23,CURVES_C,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.05,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640054000000,7.086,7.71,CURVES_C,1/1/2022 12:00:00 AM,0.144,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.624,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2640088120000,0.37,0.52,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.15,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,27200350000NB,16.64,17.102,CURVES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.462,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,27200350000NB,17.226,17.28,CURVES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.054,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,27200350000NB,17.98,18.071,CURVES_C,1/1/2022 12:00:00 AM,0.047,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.091,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,27200350000NB,18.097,18.322,CURVES_C,1/1/2022 12:00:00 AM,0.047,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.225,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730002000000,1.39,3.15,CURVES_C,1/1/2022 12:00:00 AM,0.06,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.76,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730002000000,13.72,15.93,CURVES_C,1/1/2022 12:00:00 AM,0.1,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.21,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730002000000,20.07,20.36,CURVES_C,1/1/2022 12:00:00 AM,0.041,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.29,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730002000000,21.0,21.29,CURVES_C,1/1/2022 12:00:00 AM,0.106,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.29,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730002000000,21.29,22.2,CURVES_C,1/1/2022 12:00:00 AM,0.073,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.91,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730002000000,24.16,24.79,CURVES_C,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.63,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730002000000,29.27,35.98,CURVES_C,1/1/2022 12:00:00 AM,0.651,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,6.71,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730062000000,20.33,20.53,CURVES_C,1/1/2022 12:00:00 AM,0.064,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.2,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2730062000000,20.55,21.94,CURVES_C,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.39,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28100770000NB,0.69,2.56,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.87,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28100770000NB,2.56,5.12,CURVES_C,1/1/2022 12:00:00 AM,0.058,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,2.56,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28100770000NB,5.12,8.189,CURVES_C,1/1/2022 12:00:00 AM,0.152,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,3.069,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28100770000NB,8.189,8.98,CURVES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.791,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28100770016NB,9.5,9.79,CURVES_C,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.29,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28100770016NB,12.16,13.43,CURVES_C,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.27,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28100770016NB,20.09,27.17,CURVES_C,1/1/2022 12:00:00 AM,0.118,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,7.08,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200190000NB,5.34,6.01,CURVES_C,1/1/2022 12:00:00 AM,0.036,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.67,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200190000NB,10.76,11.63,CURVES_C,1/1/2022 12:00:00 AM,0.028,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.87,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200520000EB,0.0,0.58,CURVES_C,1/1/2022 12:00:00 AM,0.015,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.58,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200520000EB,4.12,5.2,CURVES_C,1/1/2022 12:00:00 AM,0.147,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,1.08,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200520000EB,6.96,7.76,CURVES_C,1/1/2022 12:00:00 AM,0.054,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.8,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200520000EB,12.97,13.39,CURVES_C,1/1/2022 12:00:00 AM,0.018,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.42,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200520000EB,13.44,13.67,CURVES_C,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.23,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28200520004NB,0.0,0.22,CURVES_C,1/1/2022 12:00:00 AM,0.083,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.22,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,28204600000EB,4.29,5.38,CURVES_C,1/1/2022 12:00:00 AM,0.011,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,1.09,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2830020000000,4.23,5.2,CURVES_C,1/1/2022 12:00:00 AM,0.022,,,,5/16/2023 5:45:21 PM,12/31/9999 12:00:00 AM,0.97,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2830020000000,10.32,11.4,CURVES_C,1/1/2022 12:00:00 AM,0.041,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,1.08,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2830020000000,12.05,12.78,CURVES_C,1/1/2022 12:00:00 AM,0.118,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.73,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2830598000000,0.0,2.13,CURVES_C,1/1/2022 12:00:00 AM,0.25,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,2.13,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2830598000000,2.4,2.59,CURVES_C,1/1/2022 12:00:00 AM,0.041,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.19,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840007050000,0.0,0.324,CURVES_C,1/1/2022 12:00:00 AM,0.194,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.324,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840007050000,0.343,1.11,CURVES_C,1/1/2022 12:00:00 AM,0.194,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.767,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840007050000,1.11,1.83,CURVES_C,1/1/2022 12:00:00 AM,0.112,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.72,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840007050000,1.836,2.1,CURVES_C,1/1/2022 12:00:00 AM,0.049,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.264,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840011000000,0.08,0.58,CURVES_C,1/1/2022 12:00:00 AM,0.101,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.5,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840014000000,0.0,0.63,CURVES_C,1/1/2022 12:00:00 AM,0.097,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.63,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840016000000,1.7,2.5,CURVES_C,1/1/2022 12:00:00 AM,0.104,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.8,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840016010000,0.59,0.74,CURVES_C,1/1/2022 12:00:00 AM,0.035,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.15,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840016100000,0.0,0.66,CURVES_C,1/1/2022 12:00:00 AM,0.034,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.66,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840019290000,2.54,3.32,CURVES_C,1/1/2022 12:00:00 AM,0.154,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.78,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840021010000,0.0,0.89,CURVES_C,1/1/2022 12:00:00 AM,0.144,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.89,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840024000000,0.0,0.3,CURVES_C,1/1/2022 12:00:00 AM,0.036,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.3,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840024000000,0.3,2.789,CURVES_C,1/1/2022 12:00:00 AM,0.109,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,2.489,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840025000000,0.57,1.53,CURVES_C,1/1/2022 12:00:00 AM,0.221,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.96,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840027000000,0.0,1.57,CURVES_C,1/1/2022 12:00:00 AM,0.267,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.57,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2840027000000,2.12,2.59,CURVES_C,1/1/2022 12:00:00 AM,0.142,,,,5/16/2023 5:45:20 PM,12/31/9999 12:00:00 AM,0.47,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870502001900,0.0,1.01,CURVES_C,1/1/2022 12:00:00 AM,0.11,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,1.01,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870502001900,1.01,1.36,CURVES_C,1/1/2022 12:00:00 AM,0.005,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.35,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870502001900,1.36,1.6,CURVES_C,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.24,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870502001900,1.6,1.78,CURVES_C,1/1/2022 12:00:00 AM,0.069,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.18,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870502001900,1.78,1.91,CURVES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.13,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870504001900,0.47,0.71,CURVES_C,1/1/2022 12:00:00 AM,0.042,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.24,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870507001900,0.0,0.66,CURVES_C,1/1/2022 12:00:00 AM,0.076,,,,5/16/2023 5:45:18 PM,12/31/9999 12:00:00 AM,0.66,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870507001900,0.66,1.54,CURVES_C,1/1/2022 12:00:00 AM,0.085,,,,5/16/2023 5:45:19 PM,12/31/9999 12:00:00 AM,0.88,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
54,2870513001900,0.0,0.37,CURVES_C,1/1/2022 12:00:00 AM,0.037,,,,5/16/2023 5:45:17 PM,12/31/9999 12:00:00 AM,0.37,d2e5c1c4-7bb9-434c-8e6b-406ec9136a57,,
