StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,GRADES_D_VN,GRADES_D_VT,GRADES_D_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,28200520000EB,12.97,13.39,GRADES_D,1/1/2022 12:00:00 AM,0.102,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,28200520004NB,0.0,0.22,GRADES_D,1/1/2022 12:00:00 AM,0.081,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,28204600000EB,0.029,1.06,GRADES_D,1/1/2022 12:00:00 AM,0.603,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.031,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,28204600000EB,1.33,2.9,GRADES_D,1/1/2022 12:00:00 AM,0.357,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,28204600000EB,4.29,5.38,GRADES_D,1/1/2022 12:00:00 AM,0.567,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.09,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2830020000000,4.23,5.2,GRADES_D,1/1/2022 12:00:00 AM,0.193,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.97,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2830020000000,10.32,11.4,GRADES_D,1/1/2022 12:00:00 AM,0.051,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.08,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2830598000000,0.0,2.13,GRADES_D,1/1/2022 12:00:00 AM,0.42,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,2.13,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2830598000000,2.4,2.59,GRADES_D,1/1/2022 12:00:00 AM,0.06,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840007050000,0.0,0.324,GRADES_D,1/1/2022 12:00:00 AM,0.276,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.324,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840007050000,0.343,1.11,GRADES_D,1/1/2022 12:00:00 AM,0.276,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.767,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840007050000,1.11,1.83,GRADES_D,1/1/2022 12:00:00 AM,0.1,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.72,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840007050000,1.836,2.1,GRADES_D,1/1/2022 12:00:00 AM,0.033,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.264,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840011000000,0.08,0.58,GRADES_D,1/1/2022 12:00:00 AM,0.179,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.5,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840014000000,0.0,0.63,GRADES_D,1/1/2022 12:00:00 AM,0.111,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.63,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840016000000,1.7,2.5,GRADES_D,1/1/2022 12:00:00 AM,0.301,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.8,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840016100000,0.0,0.66,GRADES_D,1/1/2022 12:00:00 AM,0.125,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.66,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840021010000,0.0,0.89,GRADES_D,1/1/2022 12:00:00 AM,0.193,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.89,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840024000000,0.0,0.3,GRADES_D,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840024000000,0.3,2.789,GRADES_D,1/1/2022 12:00:00 AM,0.413,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,2.489,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840025000000,0.0,0.57,GRADES_D,1/1/2022 12:00:00 AM,0.117,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840025000000,0.57,1.53,GRADES_D,1/1/2022 12:00:00 AM,0.101,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.96,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840027000000,0.0,1.57,GRADES_D,1/1/2022 12:00:00 AM,0.505,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840027000000,2.12,2.59,GRADES_D,1/1/2022 12:00:00 AM,0.033,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2840052200000,0.001,0.82,GRADES_D,1/1/2022 12:00:00 AM,0.057,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.819,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870502001900,0.0,1.01,GRADES_D,1/1/2022 12:00:00 AM,0.227,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.01,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870502001900,1.01,1.36,GRADES_D,1/1/2022 12:00:00 AM,0.051,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.35,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870502001900,1.36,1.6,GRADES_D,1/1/2022 12:00:00 AM,0.031,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.24,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870502001900,1.6,1.78,GRADES_D,1/1/2022 12:00:00 AM,0.086,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.18,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870502001900,1.78,1.91,GRADES_D,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.13,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870504001900,0.0,0.47,GRADES_D,1/1/2022 12:00:00 AM,0.075,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870504001900,0.47,0.71,GRADES_D,1/1/2022 12:00:00 AM,0.018,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.24,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870513001900,0.0,0.37,GRADES_D,1/1/2022 12:00:00 AM,0.062,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.37,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870514001900,0.6,1.41,GRADES_D,1/1/2022 12:00:00 AM,0.103,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.81,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870514001900,1.41,1.52,GRADES_D,1/1/2022 12:00:00 AM,0.015,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.11,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870515001900,0.0,0.95,GRADES_D,1/1/2022 12:00:00 AM,0.062,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.95,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870516001900,0.0,0.41,GRADES_D,1/1/2022 12:00:00 AM,0.079,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.41,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2870517001900,0.19,0.38,GRADES_D,1/1/2022 12:00:00 AM,0.109,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2877013001900,0.42,0.52,GRADES_D,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.1,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,29200500000EB,8.0,10.56,GRADES_D,1/1/2022 12:00:00 AM,0.061,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,2.56,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000000,7.69,9.22,GRADES_D,1/1/2022 12:00:00 AM,0.207,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.53,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000000,11.93,12.86,GRADES_D,1/1/2022 12:00:00 AM,0.228,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.93,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000000,12.86,13.545,GRADES_D,1/1/2022 12:00:00 AM,0.135,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.685,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000100,0.0,0.54,GRADES_D,1/1/2022 12:00:00 AM,0.089,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.54,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000100,0.54,1.03,GRADES_D,1/1/2022 12:00:00 AM,0.136,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.49,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000100,1.03,2.05,GRADES_D,1/1/2022 12:00:00 AM,0.14,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.02,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000100,2.05,2.31,GRADES_D,1/1/2022 12:00:00 AM,0.032,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.26,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930028000100,2.63,2.97,GRADES_D,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.34,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930046000000,15.38,16.59,GRADES_D,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.21,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930093000000,0.0,3.42,GRADES_D,1/1/2022 12:00:00 AM,0.397,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,3.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2930972000000,0.0,1.48,GRADES_D,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.48,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940008000000,0.0,0.24,GRADES_D,1/1/2022 12:00:00 AM,0.101,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.24,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940014000000,4.19,4.6,GRADES_D,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.41,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940028010000,0.1,1.09,GRADES_D,1/1/2022 12:00:00 AM,0.121,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.99,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940028010000,1.19,2.14,GRADES_D,1/1/2022 12:00:00 AM,0.198,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.95,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940028010000,2.45,2.85,GRADES_D,1/1/2022 12:00:00 AM,0.057,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.4,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940046040000,4.532,4.93,GRADES_D,1/1/2022 12:00:00 AM,0.102,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.398,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940220010000,0.11,1.09,GRADES_D,1/1/2022 12:00:00 AM,0.13,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.98,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2940220020000,0.0,0.84,GRADES_D,1/1/2022 12:00:00 AM,0.069,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,2974002001900,0.0,0.39,GRADES_D,1/1/2022 12:00:00 AM,0.064,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30200520000EB,9.95,11.65,GRADES_D,1/1/2022 12:00:00 AM,0.022,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,1.7,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30200520000EB,20.68,20.78,GRADES_D,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.1,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30200520000EB,20.78,20.91,GRADES_D,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.13,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30200520000EB,21.06,21.95,GRADES_D,1/1/2022 12:00:00 AM,0.136,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.89,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30200520000EB,21.97,22.28,GRADES_D,1/1/2022 12:00:00 AM,0.024,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.31,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30200520000EB,26.08,26.53,GRADES_D,1/1/2022 12:00:00 AM,0.075,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.45,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30200520000EB,43.29,44.74,GRADES_D,1/1/2022 12:00:00 AM,0.077,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,1.45,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30201190000NB,11.73,12.8,GRADES_D,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.07,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,30201190000NB,12.88,14.28,GRADES_D,1/1/2022 12:00:00 AM,0.046,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.4,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3030080000000,4.6,5.6,GRADES_D,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.0,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3030080000000,7.05,9.46,GRADES_D,1/1/2022 12:00:00 AM,0.002,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,2.41,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3040065050000,5.74,7.12,GRADES_D,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.38,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,0.0,0.32,GRADES_D,1/1/2022 12:00:00 AM,0.063,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.32,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,1.15,2.67,GRADES_D,1/1/2022 12:00:00 AM,0.565,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.52,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,2.67,4.13,GRADES_D,1/1/2022 12:00:00 AM,0.031,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.46,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,4.13,4.56,GRADES_D,1/1/2022 12:00:00 AM,0.12,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.43,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,4.56,4.96,GRADES_D,1/1/2022 12:00:00 AM,0.399,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.4,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,4.96,5.79,GRADES_D,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.83,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,5.79,6.18,GRADES_D,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,7.2,7.54,GRADES_D,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.34,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,8.89,9.4,GRADES_D,1/1/2022 12:00:00 AM,0.211,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.51,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,10.28,10.32,GRADES_D,1/1/2022 12:00:00 AM,0.733,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.04,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,10.32,10.79,GRADES_D,1/1/2022 12:00:00 AM,0.733,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680000EB,10.79,13.149,GRADES_D,1/1/2022 12:00:00 AM,2.21,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,2.359,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680004NB,0.0,0.84,GRADES_D,1/1/2022 12:00:00 AM,0.122,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680005SB,0.65,1.14,GRADES_D,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.49,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100680006EB,0.0,0.89,GRADES_D,1/1/2022 12:00:00 AM,0.141,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.89,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,142.37,143.81,GRADES_D,1/1/2022 12:00:00 AM,0.778,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.44,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,143.81,144.95,GRADES_D,1/1/2022 12:00:00 AM,0.359,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.14,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,144.95,145.2,GRADES_D,1/1/2022 12:00:00 AM,0.359,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.25,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,145.65,147.85,GRADES_D,1/1/2022 12:00:00 AM,0.2,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.2,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,148.66,149.05,GRADES_D,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,149.05,149.29,GRADES_D,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.24,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,149.29,149.38,GRADES_D,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.09,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,149.38,149.68,GRADES_D,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,149.68,150.74,GRADES_D,1/1/2022 12:00:00 AM,0.652,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.06,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,151.07,152.32,GRADES_D,1/1/2022 12:00:00 AM,0.987,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.25,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,152.32,152.501,GRADES_D,1/1/2022 12:00:00 AM,0.038,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.181,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,152.92,156.983,GRADES_D,1/1/2022 12:00:00 AM,0.41,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,4.063,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31100790000NB,157.0,160.52,GRADES_D,1/1/2022 12:00:00 AM,0.318,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,3.52,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31200190000NB,8.99,9.16,GRADES_D,1/1/2022 12:00:00 AM,0.03,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.17,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31200190000NB,9.54,9.94,GRADES_D,1/1/2022 12:00:00 AM,0.091,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.4,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31200190000NB,10.59,11.08,GRADES_D,1/1/2022 12:00:00 AM,0.093,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.49,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31200190000NB,11.51,12.33,GRADES_D,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.82,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31200190000NB,13.74,14.19,GRADES_D,1/1/2022 12:00:00 AM,0.279,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.45,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,11.9,12.06,GRADES_D,1/1/2022 12:00:00 AM,0.013,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.16,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,13.99,14.1,GRADES_D,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.11,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,14.42,14.62,GRADES_D,1/1/2022 12:00:00 AM,0.058,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.2,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,14.85,15.15,GRADES_D,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,15.72,16.0,GRADES_D,1/1/2022 12:00:00 AM,0.025,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.28,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,16.82,17.35,GRADES_D,1/1/2022 12:00:00 AM,0.04,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.53,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,17.44,18.2,GRADES_D,1/1/2022 12:00:00 AM,0.06,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.76,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,18.2,19.66,GRADES_D,1/1/2022 12:00:00 AM,0.24,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.46,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,19.66,20.0,GRADES_D,1/1/2022 12:00:00 AM,0.061,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.34,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,31201190000NB,20.0,20.47,GRADES_D,1/1/2022 12:00:00 AM,0.117,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,0.0,3.42,GRADES_D,1/1/2022 12:00:00 AM,0.574,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,3.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,4.42,4.54,GRADES_D,1/1/2022 12:00:00 AM,0.003,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.12,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,13.21,13.45,GRADES_D,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.24,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,22.54,24.0,GRADES_D,1/1/2022 12:00:00 AM,0.096,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.46,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,25.15,25.85,GRADES_D,1/1/2022 12:00:00 AM,0.129,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.7,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,26.01,27.03,GRADES_D,1/1/2022 12:00:00 AM,0.102,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.02,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,27.03,27.265,GRADES_D,1/1/2022 12:00:00 AM,0.028,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.235,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,33.83,34.1,GRADES_D,1/1/2022 12:00:00 AM,0.012,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.27,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,3130007000000,35.76,36.13,GRADES_D,1/1/2022 12:00:00 AM,0.122,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.37,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
